portfolio_id,student_id,projects,certifications,github_repositories,github_score
4062,5062,4,4,5,59
4063,5063,1,2,10,38
4064,5064,2,3,12,36
4065,5065,3,4,3,62
4066,5066,3,5,3,43
4067,5067,2,1,2,41
4068,5068,2,2,6,33
4069,5069,1,2,4,27
4070,5070,2,2,5,40
4071,5071,3,3,5,48
4072,5072,1,3,10,23
4073,5073,3,4,7,56
4074,5074,4,4,14,52
4075,5075,4,5,11,57
4076,5076,1,2,10,19
4077,5077,4,5,10,66
4078,5078,1,2,3,25
4079,5079,3,4,13,71
4080,5080,5,5,7,77
4081,5081,3,2,4,50
4082,5082,1,2,8,28
4083,5083,1,2,9,18
4084,5084,3,3,11,56
4085,5085,5,6,7,69
4086,5086,4,5,14,50
4087,5087,1,1,11,30
4088,5088,4,5,13,66
4089,5089,5,4,8,59
4090,5090,1,2,8,24
4091,5091,4,5,7,36
4092,5092,2,2,7,32
4093,5093,1,2,3,28
4094,5094,4,4,7,51
4095,5095,4,4,7,76
4096,5096,2,1,7,34
4097,5097,3,4,11,66
4098,5098,2,2,9,39
4099,5099,4,4,11,58
4100,5100,1,1,3,10
4101,5101,3,2,4,43
4102,5102,1,2,1,25
4103,5103,3,4,13,46
4104,5104,5,4,11,84
4105,5105,2,3,7,51
4106,5106,2,2,7,26
4107,5107,3,4,5,38
4108,5108,3,2,3,54
4109,5109,4,4,14,61
4110,5110,2,4,2,39
4111,5111,2,3,10,42
4112,5112,4,3,13,70
4113,5113,5,5,8,73
4114,5114,2,3,11,58
4115,5115,4,4,8,50
4116,5116,3,4,5,45
4117,5117,1,3,4,25
4118,5118,3,3,5,46
4119,5119,2,1,5,30
4120,5120,1,3,2,30
4121,5121,4,3,13,75
4122,5122,5,4,10,62
4123,5123,4,4,6,54
4124,5124,2,3,11,47
4125,5125,3,4,8,39
4126,5126,4,5,4,71
4127,5127,4,5,5,63
4128,5128,2,1,9,53
4129,5129,2,3,11,47
4130,5130,2,2,5,33
4131,5131,2,3,5,41
4132,5132,2,3,12,45
4133,5133,4,5,5,47
4134,5134,4,6,14,68
4135,5135,2,2,11,41
4136,5136,3,4,8,50
4137,5137,1,2,9,13
4138,5138,2,1,5,44
4139,5139,4,6,13,61
4140,5140,4,5,12,57
4141,5141,1,1,4,34
4142,5142,4,5,13,51
4143,5143,1,1,7,29
4144,5144,5,4,7,84
4145,5145,0,1,9,24
4146,5146,3,3,12,50
4147,5147,3,4,10,43
4148,5148,3,3,8,52
4149,5149,2,3,11,32
4150,5150,4,4,14,53
4151,5151,2,3,9,36
4152,5152,4,4,8,48
4153,5153,3,4,7,48
4154,5154,2,2,6,29
4155,5155,2,2,6,39
4156,5156,3,3,9,42
4157,5157,4,4,6,55
4158,5158,0,0,7,20
4159,5159,5,5,11,52
4160,5160,3,3,5,44
4161,5161,4,3,14,62
4162,5162,1,1,11,15
4163,5163,5,4,13,62
4164,5164,3,4,11,29
4165,5165,4,4,7,53
4166,5166,0,2,7,14
4167,5167,3,5,4,54
4168,5168,3,3,8,60
4169,5169,4,3,6,72
4170,5170,1,2,9,43
4171,5171,1,2,1,52
4172,5172,4,5,11,71
4173,5173,1,2,10,33
4174,5174,1,2,7,35
4175,5175,4,4,10,40
4176,5176,5,4,5,85
4177,5177,4,4,7,59
4178,5178,3,4,11,50
4179,5179,5,5,11,87
4180,5180,4,5,12,70
4181,5181,4,5,14,49
4182,5182,1,2,7,47
4183,5183,3,3,11,50
4184,5184,5,4,14,59
4185,5185,4,3,12,53
4186,5186,3,4,11,67
4187,5187,4,4,14,47
4188,5188,2,3,5,40
4189,5189,1,0,4,28
4190,5190,4,4,7,55
4191,5191,2,3,8,46
4192,5192,2,3,2,48
4193,5193,4,5,11,68
4194,5194,1,3,5,42
4195,5195,4,3,9,68
4196,5196,1,2,6,36
4197,5197,1,3,2,32
4198,5198,1,1,8,33
4199,5199,4,5,8,50
4200,5200,2,4,6,24
4201,5201,3,3,11,30
4202,5202,3,4,3,46
4203,5203,4,4,4,63
4204,5204,3,5,12,48
4205,5205,4,5,13,52
4206,5206,4,4,4,59
4207,5207,2,2,8,18
4208,5208,1,1,11,34
4209,5209,4,4,4,48
4210,5210,4,4,9,64
4211,5211,5,6,14,83
4212,5212,5,4,15,63
4213,5213,2,1,7,25
4214,5214,5,5,7,92
4215,5215,4,3,5,57
4216,5216,3,3,3,48
4217,5217,4,4,12,61
4218,5218,1,2,6,28
4219,5219,1,2,9,15
4220,5220,5,5,8,74
4221,5221,5,6,14,50
4222,5222,3,5,12,38
4223,5223,3,2,11,45
4224,5224,2,3,12,37
4225,5225,4,4,9,50
4226,5226,4,6,12,64
4227,5227,4,3,11,56
4228,5228,2,3,12,47
4229,5229,4,3,5,62
4230,5230,2,2,3,33
4231,5231,4,3,9,42
4232,5232,5,5,6,76
4233,5233,5,5,14,71
4234,5234,4,5,14,60
4235,5235,3,3,13,57
4236,5236,3,2,4,48
4237,5237,3,3,12,54
4238,5238,0,2,4,15
4239,5239,2,1,12,32
4240,5240,3,2,3,45
4241,5241,4,4,13,49
4242,5242,4,4,7,60
4243,5243,1,1,2,34
4244,5244,5,6,11,64
4245,5245,1,1,10,24
4246,5246,4,5,13,56
4247,5247,4,4,12,55
4248,5248,4,3,7,62
4249,5249,3,3,8,42
4250,5250,3,4,12,59
4251,5251,5,3,11,68
4252,5252,0,0,3,10
4253,5253,2,2,6,28
4254,5254,3,3,3,47
4255,5255,3,5,7,45
4256,5256,2,2,4,38
4257,5257,2,5,5,38
4258,5258,1,3,1,19
4259,5259,2,3,9,20
4260,5260,4,4,6,47
4261,5261,2,4,3,64
4262,5262,3,3,10,44
4263,5263,4,4,7,72
4264,5264,3,3,7,42
4265,5265,1,3,6,30
4266,5266,3,2,5,73
4267,5267,3,4,9,54
4268,5268,4,4,5,54
4269,5269,3,3,13,56
4270,5270,2,4,6,50
4271,5271,1,2,3,10
4272,5272,3,3,5,35
4273,5273,4,4,8,61
4274,5274,2,3,6,47
4275,5275,4,5,9,67
4276,5276,3,2,4,41
4277,5277,3,2,10,48
4278,5278,3,2,9,40
4279,5279,2,2,9,48
4280,5280,1,1,2,25
4281,5281,2,2,3,35
4282,5282,2,2,8,40
4283,5283,1,1,2,26
4284,5284,2,4,3,29
4285,5285,1,3,2,35
4286,5286,2,1,8,39
4287,5287,5,5,13,73
4288,5288,3,4,4,47
4289,5289,4,5,13,47
4290,5290,5,6,14,67
4291,5291,5,5,15,83
4292,5292,3,5,7,66
4293,5293,1,2,5,45
4294,5294,1,3,10,48
4295,5295,4,4,10,48
4296,5296,2,3,3,31
4297,5297,4,4,9,61
4298,5298,1,3,3,30
4299,5299,2,3,3,39
4300,5300,4,6,10,69
4301,5301,4,6,7,63
4302,5302,3,2,5,46
4303,5303,2,1,5,45
4304,5304,2,2,12,38
4305,5305,2,2,5,41
4306,5306,1,3,10,11
4307,5307,2,1,6,32
4308,5308,4,5,13,47
4309,5309,5,5,5,52
4310,5310,3,3,11,55
4311,5311,2,2,6,39
4312,5312,4,5,14,55
4313,5313,1,2,10,36
4314,5314,2,2,9,49
4315,5315,2,2,7,38
4316,5316,2,2,9,23
4317,5317,2,3,8,20
4318,5318,4,4,7,42
4319,5319,4,5,6,58
4320,5320,4,6,12,70
4321,5321,1,3,9,42
4322,5322,4,3,10,61
4323,5323,3,4,4,59
4324,5324,4,3,11,76
4325,5325,4,4,6,64
4326,5326,3,2,3,59
4327,5327,1,2,3,34
4328,5328,3,4,4,52
4329,5329,3,2,13,53
4330,5330,3,2,13,52
4331,5331,2,2,9,36
4332,5332,2,2,10,28
4333,5333,2,1,9,39
4334,5334,1,1,11,15
4335,5335,2,2,10,10
4336,5336,2,3,8,36
4337,5337,2,2,11,21
4338,5338,4,3,10,61
4339,5339,1,2,6,32
4340,5340,3,4,6,48
4341,5341,3,4,8,39
4342,5342,5,5,13,76
4343,5343,2,3,6,42
4344,5344,2,3,10,44
4345,5345,4,3,9,52
4346,5346,1,2,4,20
4347,5347,4,6,10,58
4348,5348,4,5,11,72
4349,5349,4,4,9,60
4350,5350,3,2,8,59
4351,5351,2,3,12,31
4352,5352,3,2,6,49
4353,5353,2,2,3,35
4354,5354,1,0,6,37
4355,5355,3,4,9,49
4356,5356,5,6,7,74
4357,5357,4,6,4,65
4358,5358,4,5,5,65
4359,5359,1,3,2,26
4360,5360,3,3,4,58
4361,5361,3,3,5,54
4362,5362,1,2,8,35
4363,5363,5,4,6,48
4364,5364,3,3,9,40
4365,5365,3,4,12,55
4366,5366,3,5,10,88
4367,5367,5,4,6,67
4368,5368,5,4,11,79
4369,5369,4,5,9,59
4370,5370,1,2,3,41
4371,5371,3,5,6,67
4372,5372,2,2,7,46
4373,5373,4,4,9,74
4374,5374,2,3,6,44
4375,5375,5,4,8,54
4376,5376,2,3,5,34
4377,5377,2,2,2,23
4378,5378,3,3,11,41
4379,5379,2,2,4,28
4380,5380,0,1,9,10
4381,5381,4,4,8,49
4382,5382,5,4,15,77
4383,5383,4,3,4,73
4384,5384,2,2,4,40
4385,5385,2,2,6,48
4386,5386,4,6,9,48
4387,5387,3,3,8,47
4388,5388,2,3,4,32
4389,5389,0,2,2,22
4390,5390,3,5,8,53
4391,5391,4,4,10,32
4392,5392,3,2,11,40
4393,5393,3,2,9,59
4394,5394,3,4,7,56
4395,5395,4,5,5,60
4396,5396,3,5,3,57
4397,5397,2,1,3,31
4398,5398,2,2,5,58
4399,5399,4,4,4,56
4400,5400,2,3,12,29
4401,5401,3,2,3,56
4402,5402,5,5,6,66
4403,5403,3,3,4,48
4404,5404,3,3,12,56
4405,5405,4,3,8,67
4406,5406,3,2,10,60
4407,5407,5,5,9,73
4408,5408,2,2,11,15
4409,5409,3,3,13,37
4410,5410,3,3,10,64
4411,5411,1,1,9,32
4412,5412,4,5,10,56
4413,5413,2,2,11,28
4414,5414,2,2,2,48
4415,5415,3,4,12,57
4416,5416,3,4,7,55
4417,5417,3,3,11,37
4418,5418,2,2,12,49
4419,5419,3,4,12,54
4420,5420,3,4,7,63
4421,5421,3,4,12,50
4422,5422,2,2,4,40
4423,5423,1,2,11,31
4424,5424,3,3,7,56
4425,5425,4,5,14,71
4426,5426,4,4,12,70
4427,5427,2,1,9,37
4428,5428,4,3,8,64
4429,5429,2,1,8,34
4430,5430,2,3,8,37
4431,5431,4,3,7,72
4432,5432,4,5,5,72
4433,5433,3,1,12,24
4434,5434,1,1,3,46
4435,5435,5,5,14,71
4436,5436,4,3,13,63
4437,5437,4,3,4,62
4438,5438,1,1,1,36
4439,5439,4,3,7,71
4440,5440,5,5,5,74
4441,5441,1,2,4,30
4442,5442,2,3,3,41
4443,5443,0,1,10,28
4444,5444,1,2,7,39
4445,5445,2,1,8,24
4446,5446,3,3,3,68
4447,5447,3,5,8,41
4448,5448,1,2,2,35
4449,5449,3,2,6,46
4450,5450,4,3,12,46
4451,5451,4,4,11,67
4452,5452,3,4,13,50
4453,5453,1,2,6,26
4454,5454,3,2,10,29
4455,5455,4,5,12,61
4456,5456,3,4,5,63
4457,5457,1,0,6,28
4458,5458,3,4,8,54
4459,5459,2,1,2,32
4460,5460,4,4,13,74
4461,5461,3,1,6,56
4462,5462,3,3,10,61
4463,5463,4,5,9,74
4464,5464,5,4,11,66
4465,5465,3,3,10,50
4466,5466,4,6,13,72
4467,5467,1,1,2,33
4468,5468,2,2,11,68
4469,5469,3,3,7,48
4470,5470,4,4,10,48
4471,5471,2,1,7,47
4472,5472,2,3,11,47
4473,5473,3,4,7,52
4474,5474,2,5,7,40
4475,5475,3,2,12,50
4476,5476,3,5,11,54
4477,5477,2,1,11,39
4478,5478,1,1,1,28
4479,5479,4,4,4,52
4480,5480,3,4,9,53
4481,5481,1,1,1,31
4482,5482,1,1,3,18
4483,5483,3,4,13,50
4484,5484,4,3,13,68
4485,5485,3,4,12,42
4486,5486,1,2,11,42
4487,5487,1,2,9,29
4488,5488,4,4,7,64
4489,5489,4,3,9,81
4490,5490,4,5,4,60
4491,5491,4,3,14,55
4492,5492,2,3,5,28
4493,5493,5,5,10,87
4494,5494,4,4,7,60
4495,5495,3,3,8,48
4496,5496,2,2,9,30
4497,5497,3,3,9,37
4498,5498,4,4,9,61
4499,5499,2,1,12,42
4500,5500,2,2,12,51
4501,5501,3,2,4,58
4502,5502,2,1,7,55
4503,5503,2,2,12,35
4504,5504,1,1,8,24
4505,5505,3,4,6,51
4506,5506,3,4,7,54
4507,5507,5,5,11,71
4508,5508,3,4,9,41
4509,5509,2,2,2,35
4510,5510,3,5,9,34
4511,5511,3,3,6,35
4512,5512,3,3,10,58
4513,5513,2,2,8,37
4514,5514,1,3,4,37
4515,5515,1,2,7,32
4516,5516,4,5,12,63
4517,5517,1,1,1,10
4518,5518,1,0,6,20
4519,5519,2,1,5,32
4520,5520,1,1,3,39
4521,5521,3,4,11,58
4522,5522,0,1,1,24
4523,5523,1,1,7,41
4524,5524,2,2,7,40
4525,5525,2,4,7,35
4526,5526,4,5,7,39
4527,5527,2,2,10,41
4528,5528,2,2,10,38
4529,5529,4,4,5,58
4530,5530,2,1,12,27
4531,5531,2,3,8,46
4532,5532,3,4,8,61
4533,5533,2,2,9,39
4534,5534,1,1,6,47
4535,5535,4,4,7,64
4536,5536,1,1,7,25
4537,5537,1,3,1,31
4538,5538,3,2,3,64
4539,5539,2,3,5,27
4540,5540,1,2,1,31
4541,5541,1,1,7,25
4542,5542,2,1,5,33
4543,5543,3,4,8,41
4544,5544,3,5,10,58
4545,5545,4,5,9,66
4546,5546,4,4,4,64
4547,5547,4,5,4,64
4548,5548,3,3,13,42
4549,5549,2,2,7,44
4550,5550,2,2,6,42
4551,5551,1,1,1,25
4552,5552,3,4,12,40
4553,5553,4,4,10,52
4554,5554,3,4,8,65
4555,5555,3,6,9,50
4556,5556,4,4,10,76
4557,5557,3,3,10,50
4558,5558,4,4,11,70
4559,5559,2,1,10,36
4560,5560,3,1,13,37
4561,5561,4,4,14,54
4562,5562,3,4,9,48
4563,5563,5,5,13,65
4564,5564,4,5,5,63
4565,5565,2,3,9,41
4566,5566,2,2,6,31
4567,5567,2,2,6,46
4568,5568,1,2,7,43
4569,5569,1,3,1,28
4570,5570,1,2,3,30
4571,5571,2,2,5,42
4572,5572,3,4,12,52
4573,5573,2,1,5,43
4574,5574,3,5,10,47
4575,5575,1,2,11,31
4576,5576,3,4,6,56
4577,5577,1,2,3,34
4578,5578,2,2,9,49
4579,5579,2,3,2,35
4580,5580,4,4,12,56
4581,5581,4,3,7,69
4582,5582,2,4,9,51
4583,5583,2,2,8,51
4584,5584,3,5,5,49
4585,5585,4,4,4,62
4586,5586,3,5,5,61
4587,5587,4,5,4,55
4588,5588,3,2,6,38
4589,5589,3,3,12,33
4590,5590,1,2,9,26
4591,5591,3,3,6,38
4592,5592,3,3,5,65
4593,5593,1,1,11,30
4594,5594,1,2,5,30
4595,5595,2,1,6,39
4596,5596,3,5,5,48
4597,5597,2,1,4,18
4598,5598,4,4,14,58
4599,5599,3,4,12,40
4600,5600,4,4,7,74
4601,5601,1,1,7,41
4602,5602,3,4,4,65
4603,5603,3,2,7,43
4604,5604,1,1,4,19
4605,5605,3,3,12,42
4606,5606,3,3,3,40
4607,5607,3,3,12,20
4608,5608,3,4,6,55
4609,5609,2,3,12,41
4610,5610,4,5,9,54
4611,5611,0,1,9,30
4612,5612,4,4,14,58
4613,5613,2,3,4,44
4614,5614,2,2,11,48
4615,5615,2,1,7,41
4616,5616,1,1,4,36
4617,5617,5,5,14,67
4618,5618,3,3,12,49
4619,5619,3,3,9,28
4620,5620,3,3,10,39
4621,5621,3,3,9,41
4622,5622,2,3,7,38
4623,5623,1,1,7,23
4624,5624,4,4,14,65
4625,5625,3,3,5,37
4626,5626,4,5,8,61
4627,5627,4,5,12,83
4628,5628,3,2,13,51
4629,5629,5,6,15,51
4630,5630,3,3,5,55
4631,5631,4,4,14,56
4632,5632,5,5,11,61
4633,5633,3,4,9,42
4634,5634,5,6,11,70
4635,5635,2,2,5,36
4636,5636,2,3,2,43
4637,5637,3,3,4,56
4638,5638,3,4,5,52
4639,5639,4,4,12,70
4640,5640,1,1,4,16
4641,5641,1,2,4,41
4642,5642,4,3,4,40
4643,5643,2,0,7,40
4644,5644,5,5,15,73
4645,5645,4,4,14,64
4646,5646,1,2,3,42
4647,5647,3,3,5,38
4648,5648,2,3,5,37
4649,5649,4,4,7,67
4650,5650,3,3,10,45
4651,5651,1,0,4,34
4652,5652,3,2,4,57
4653,5653,3,3,10,43
4654,5654,1,3,5,32
4655,5655,1,1,4,19
4656,5656,3,4,9,56
4657,5657,3,5,13,56
4658,5658,3,2,10,57
4659,5659,4,5,14,53
4660,5660,2,1,7,47
4661,5661,4,4,9,51
4662,5662,2,2,12,35
4663,5663,1,1,3,25
4664,5664,4,5,12,57
4665,5665,4,4,7,69
4666,5666,0,2,4,10
4667,5667,5,5,7,79
4668,5668,3,4,6,47
4669,5669,4,6,9,71
4670,5670,3,4,12,62
4671,5671,4,4,11,64
4672,5672,2,3,8,52
4673,5673,2,2,10,42
4674,5674,4,3,10,64
4675,5675,3,4,11,29
4676,5676,2,2,3,41
4677,5677,5,5,5,76
4678,5678,2,1,3,26
4679,5679,3,2,8,49
4680,5680,1,3,11,41
4681,5681,3,4,10,42
4682,5682,3,4,4,52
4683,5683,2,2,5,42
4684,5684,2,3,3,58
4685,5685,4,3,5,69
4686,5686,2,3,8,43
4687,5687,2,2,8,35
4688,5688,3,2,13,33
4689,5689,4,4,5,68
4690,5690,1,1,4,33
4691,5691,1,1,8,32
4692,5692,2,2,8,48
4693,5693,5,6,14,57
4694,5694,2,2,3,40
4695,5695,1,1,5,36
4696,5696,2,1,9,26
4697,5697,3,3,4,67
4698,5698,3,6,13,55
4699,5699,4,3,4,70
4700,5700,3,3,3,56
4701,5701,3,3,7,64
4702,5702,0,2,2,16
4703,5703,3,3,10,65
4704,5704,3,3,10,20
4705,5705,4,3,8,55
4706,5706,1,2,6,31
4707,5707,1,1,3,29
4708,5708,4,5,5,56
4709,5709,1,1,11,47
4710,5710,4,5,9,68
4711,5711,3,2,13,41
4712,5712,2,3,7,27
4713,5713,5,5,13,74
4714,5714,1,2,5,17
4715,5715,5,6,12,69
4716,5716,5,6,15,71
4717,5717,0,2,6,23
4718,5718,4,5,14,50
4719,5719,1,1,2,31
4720,5720,2,1,9,44
4721,5721,4,4,7,74
4722,5722,2,3,7,42
4723,5723,5,5,5,77
4724,5724,2,3,5,22
4725,5725,3,5,10,41
4726,5726,4,5,14,52
4727,5727,4,6,5,48
4728,5728,2,3,2,41
4729,5729,2,1,3,51
4730,5730,4,4,7,53
4731,5731,3,4,5,36
4732,5732,2,3,6,69
4733,5733,2,1,9,36
4734,5734,2,4,11,38
4735,5735,2,2,6,25
4736,5736,5,5,8,69
4737,5737,1,3,6,32
4738,5738,3,3,9,62
4739,5739,4,4,13,64
4740,5740,4,4,8,41
4741,5741,2,1,3,45
4742,5742,0,1,8,11
4743,5743,4,5,11,68
4744,5744,3,3,10,48
4745,5745,0,0,1,30
4746,5746,4,5,12,67
4747,5747,1,3,9,32
4748,5748,2,0,7,42
4749,5749,3,3,7,42
4750,5750,3,3,10,41
4751,5751,3,4,10,59
4752,5752,2,2,8,48
4753,5753,3,1,4,56
4754,5754,2,3,8,33
4755,5755,3,4,6,36
4756,5756,5,5,10,78
4757,5757,4,5,10,61
4758,5758,5,4,13,69
4759,5759,1,2,9,18
4760,5760,3,2,13,61
4761,5761,1,2,7,43
4762,5762,4,5,7,70
4763,5763,2,3,2,32
4764,5764,2,2,7,36
4765,5765,2,2,7,42
4766,5766,1,1,9,32
4767,5767,3,2,7,58
4768,5768,2,1,11,36
4769,5769,1,2,4,20
4770,5770,3,5,4,52
4771,5771,5,5,14,66
4772,5772,1,2,8,34
4773,5773,2,3,2,40
4774,5774,4,3,5,62
4775,5775,2,4,10,54
4776,5776,1,3,3,30
4777,5777,4,5,10,64
4778,5778,2,2,9,24
4779,5779,3,3,3,38
4780,5780,3,3,11,60
4781,5781,3,3,13,62
4782,5782,3,3,3,73
4783,5783,3,4,9,19
4784,5784,4,5,6,70
4785,5785,2,2,11,35
4786,5786,0,0,0,23
4787,5787,1,2,3,28
4788,5788,3,4,4,63
4789,5789,1,1,3,40
4790,5790,4,5,13,50
4791,5791,0,0,3,33
4792,5792,3,3,3,65
4793,5793,2,1,8,57
4794,5794,5,5,13,79
4795,5795,4,5,12,49
4796,5796,2,1,3,44
4797,5797,4,4,6,72
4798,5798,3,2,8,63
4799,5799,4,4,7,79
4800,5800,1,2,2,26
4801,5801,4,3,10,60
4802,5802,3,5,13,52
4803,5803,3,2,3,40
4804,5804,2,1,10,54
4805,5805,4,5,8,65
4806,5806,2,2,5,36
4807,5807,3,6,5,38
4808,5808,5,5,8,81
4809,5809,0,2,3,24
4810,5810,2,2,5,34
4811,5811,5,5,14,72
4812,5812,3,4,4,51
4813,5813,2,3,10,33
4814,5814,1,2,8,37
4815,5815,2,3,10,43
4816,5816,4,5,8,51
4817,5817,3,5,5,59
4818,5818,2,3,2,31
4819,5819,4,5,14,51
4820,5820,3,4,12,67
4821,5821,1,1,5,25
4822,5822,4,5,10,57
4823,5823,1,2,10,50
4824,5824,2,2,7,22
4825,5825,2,3,10,25
4826,5826,2,2,2,35
4827,5827,3,4,5,66
4828,5828,1,3,4,29
4829,5829,3,3,8,33
4830,5830,1,2,9,30
4831,5831,0,2,7,10
4832,5832,3,4,9,46
4833,5833,2,1,12,47
4834,5834,3,5,11,51
4835,5835,2,3,4,46
4836,5836,4,4,12,59
4837,5837,3,5,6,46
4838,5838,5,4,8,74
4839,5839,4,4,13,60
4840,5840,1,2,6,42
4841,5841,4,3,10,57
4842,5842,2,2,10,40
4843,5843,3,3,13,56
4844,5844,5,4,8,82
4845,5845,3,3,8,34
4846,5846,2,2,2,23
4847,5847,3,2,10,58
4848,5848,1,1,1,23
4849,5849,4,5,12,59
4850,5850,4,4,14,53
4851,5851,3,4,10,41
4852,5852,4,4,7,54
4853,5853,2,3,10,36
4854,5854,2,1,4,30
4855,5855,3,5,3,62
4856,5856,1,1,11,25
4857,5857,2,3,9,50
4858,5858,3,4,3,32
4859,5859,4,2,7,58
4860,5860,3,5,5,46
4861,5861,1,1,9,21
4862,5862,1,2,10,23
4863,5863,4,6,6,68
4864,5864,1,1,6,20
4865,5865,2,3,10,34
4866,5866,3,3,9,43
4867,5867,5,5,10,81
4868,5868,4,5,6,51
4869,5869,4,6,9,74
4870,5870,2,1,11,38
4871,5871,2,1,5,33
4872,5872,1,2,10,23
4873,5873,2,2,7,44
4874,5874,2,3,6,42
4875,5875,2,4,8,33
4876,5876,4,6,4,72
4877,5877,5,5,8,61
4878,5878,3,4,11,56
4879,5879,5,6,8,78
4880,5880,5,5,8,62
4881,5881,3,3,3,41
4882,5882,3,2,9,60
4883,5883,3,4,7,55
4884,5884,1,2,4,21
4885,5885,4,6,4,65
4886,5886,2,3,7,30
4887,5887,1,1,11,18
4888,5888,1,3,7,33
4889,5889,3,3,12,55
4890,5890,2,4,10,25
4891,5891,4,5,6,48
4892,5892,2,4,7,56
4893,5893,3,3,3,76
4894,5894,2,2,7,26
4895,5895,5,4,10,86
4896,5896,3,5,3,63
4897,5897,1,3,2,45
4898,5898,3,5,10,61
4899,5899,2,4,4,49
4900,5900,2,3,4,35
4901,5901,4,5,6,54
4902,5902,1,1,3,35
4903,5903,3,3,7,44
4904,5904,4,5,7,53
4905,5905,2,2,7,47
4906,5906,2,2,10,28
4907,5907,1,3,10,34
4908,5908,3,4,10,51
4909,5909,2,3,11,36
4910,5910,1,3,5,15
4911,5911,3,3,6,50
4912,5912,4,5,14,66
4913,5913,1,1,9,40
4914,5914,4,5,4,67
4915,5915,4,5,7,66
4916,5916,3,4,11,50
4917,5917,4,4,6,45
4918,5918,2,3,5,53
4919,5919,4,4,4,68
4920,5920,3,5,3,54
4921,5921,0,2,3,23
4922,5922,2,3,7,33
4923,5923,4,5,14,66
4924,5924,3,3,5,52
4925,5925,0,1,6,10
4926,5926,1,3,5,28
4927,5927,2,1,5,49
4928,5928,4,5,4,71
4929,5929,4,5,7,65
4930,5930,4,4,4,71
4931,5931,1,2,11,41
4932,5932,2,1,8,45
4933,5933,2,3,8,52
4934,5934,4,3,10,46
4935,5935,4,3,11,56
4936,5936,3,4,13,58
4937,5937,3,4,11,51
4938,5938,4,4,8,53
4939,5939,1,1,6,36
4940,5940,4,5,11,57
4941,5941,2,3,11,34
4942,5942,2,2,5,46
4943,5943,3,5,10,53
4944,5944,1,2,9,28
4945,5945,2,4,2,44
4946,5946,2,3,6,47
4947,5947,2,3,9,39
4948,5948,4,4,7,74
4949,5949,3,4,6,48
4950,5950,2,1,10,34
4951,5951,5,5,7,75
4952,5952,4,4,8,54
4953,5953,3,2,8,49
4954,5954,1,1,1,32
4955,5955,2,3,12,29
4956,5956,1,2,3,33
4957,5957,3,3,10,61
4958,5958,3,3,8,42
4959,5959,1,1,7,39
4960,5960,2,3,12,60
4961,5961,3,5,3,54
4962,5962,2,4,11,46
4963,5963,2,2,9,33
4964,5964,4,4,14,61
4965,5965,5,5,15,75
4966,5966,5,6,13,61
4967,5967,4,4,4,47
4968,5968,1,2,3,28
4969,5969,5,5,6,52
4970,5970,2,2,12,37
4971,5971,2,2,11,51
4972,5972,4,5,7,47
4973,5973,3,3,6,46
4974,5974,2,2,2,43
4975,5975,2,3,9,42
4976,5976,1,2,4,20
4977,5977,3,4,6,62
4978,5978,2,3,10,43
4979,5979,3,4,12,41
4980,5980,4,4,4,69
4981,5981,4,6,4,43
4982,5982,2,3,3,49
4983,5983,3,5,4,53
4984,5984,5,6,8,84
4985,5985,2,2,11,48
4986,5986,2,5,9,26
4987,5987,4,3,11,78
4988,5988,3,4,13,61
4989,5989,3,4,3,39
4990,5990,1,1,8,45
4991,5991,1,1,2,27
4992,5992,4,5,5,47
4993,5993,4,4,12,45
4994,5994,2,2,5,42
4995,5995,2,3,5,49
4996,5996,5,4,8,85
4997,5997,4,6,4,58
4998,5998,3,4,11,49
4999,5999,2,1,11,51
5000,6000,2,1,7,44
