skill_id,student_id,python,java,sql,machine_learning,data_science,communication,coding_score
2841,3841,97,100,100,97,85,89,417
2842,3842,95,88,92,89,85,100,480
2843,3843,92,87,93,84,86,89,426
2844,3844,95,86,94,97,90,90,364
2845,3845,72,72,67,68,60,77,339
2846,3846,59,69,67,57,55,58,89
2847,3847,64,54,70,65,67,61,224
2848,3848,51,43,50,38,47,39,70
2849,3849,80,88,78,70,76,81,148
2850,3850,58,63,66,40,62,74,49
2851,3851,72,62,68,57,57,65,316
2852,3852,67,67,59,69,68,57,187
2853,3853,69,65,68,69,65,63,243
2854,3854,76,82,77,73,71,80,261
2855,3855,65,68,63,49,60,64,85
2856,3856,56,54,56,52,55,57,219
2857,3857,67,66,72,59,63,65,0
2858,3858,100,98,100,90,100,97,443
2859,3859,82,72,80,76,87,88,334
2860,3860,91,81,88,81,94,82,464
2861,3861,70,76,71,52,72,71,99
2862,3862,73,70,70,58,68,54,223
2863,3863,99,94,97,85,85,97,334
2864,3864,64,68,72,64,66,65,184
2865,3865,78,73,83,77,82,53,153
2866,3866,62,64,60,55,49,66,254
2867,3867,57,54,61,58,59,62,67
2868,3868,77,76,78,79,70,82,332
2869,3869,50,47,50,51,41,45,160
2870,3870,49,55,44,51,49,55,73
2871,3871,85,77,77,71,80,90,266
2872,3872,76,79,75,69,67,72,208
2873,3873,66,65,61,66,57,72,262
2874,3874,95,95,87,86,100,83,388
2875,3875,86,96,78,86,84,89,343
2876,3876,57,49,55,43,52,53,0
2877,3877,48,43,50,30,38,44,96
2878,3878,61,52,61,60,60,65,106
2879,3879,65,71,63,51,67,66,43
2880,3880,50,60,57,38,48,52,84
2881,3881,93,90,97,93,85,100,418
2882,3882,66,63,61,51,53,66,286
2883,3883,75,74,73,63,77,86,243
2884,3884,75,68,79,65,78,73,213
2885,3885,79,69,81,66,68,80,406
2886,3886,67,76,75,60,59,64,124
2887,3887,100,100,98,100,86,100,402
2888,3888,83,77,88,78,75,71,328
2889,3889,62,57,68,47,51,60,75
2890,3890,86,91,91,87,84,90,454
2891,3891,77,80,72,69,67,67,259
2892,3892,83,80,91,85,85,89,453
2893,3893,79,79,75,78,68,67,338
2894,3894,100,100,100,82,100,100,337
2895,3895,92,84,86,90,90,87,447
2896,3896,59,55,65,55,48,60,240
2897,3897,88,92,91,77,78,96,354
2898,3898,58,63,50,51,49,56,234
2899,3899,53,58,45,53,56,58,99
2900,3900,66,74,59,59,71,71,127
2901,3901,54,60,54,50,42,56,164
2902,3902,97,87,100,79,95,100,466
2903,3903,96,92,88,96,94,89,454
2904,3904,83,74,83,65,86,73,366
2905,3905,62,55,64,48,52,78,180
2906,3906,94,90,100,95,83,91,268
2907,3907,83,80,84,68,69,85,175
2908,3908,62,63,61,57,66,50,98
2909,3909,45,43,45,36,32,46,87
2910,3910,72,66,74,70,76,82,210
2911,3911,100,100,92,98,90,100,507
2912,3912,73,69,75,60,59,86,199
2913,3913,55,64,60,43,53,60,66
2914,3914,70,74,67,61,66,60,246
2915,3915,88,90,85,72,89,82,359
2916,3916,59,54,63,51,50,63,99
2917,3917,80,75,83,69,81,75,303
2918,3918,73,81,78,68,68,83,67
2919,3919,82,78,79,74,87,90,408
2920,3920,58,60,56,49,54,46,90
2921,3921,74,68,70,58,65,60,147
2922,3922,55,62,60,46,60,54,117
2923,3923,63,55,64,55,50,64,120
2924,3924,57,67,61,59,44,64,83
2925,3925,85,82,78,72,82,96,346
2926,3926,74,75,76,65,61,75,160
2927,3927,67,58,66,62,70,71,219
2928,3928,81,77,82,68,76,82,267
2929,3929,89,79,95,86,87,88,195
2930,3930,100,91,94,82,97,100,442
2931,3931,68,67,73,52,72,67,205
2932,3932,59,50,59,43,45,57,199
2933,3933,74,69,78,58,69,69,395
2934,3934,89,86,91,74,85,79,314
2935,3935,63,56,66,54,57,63,207
2936,3936,50,60,47,43,41,51,119
2937,3937,65,58,59,57,51,54,158
2938,3938,95,99,94,80,98,100,421
2939,3939,57,47,55,48,53,66,270
2940,3940,81,90,83,63,80,82,377
2941,3941,86,94,90,79,77,85,272
2942,3942,63,60,70,61,63,58,85
2943,3943,90,94,96,79,90,92,421
2944,3944,57,61,57,53,62,65,118
2945,3945,63,69,59,46,66,57,171
2946,3946,61,52,68,49,57,69,143
2947,3947,49,42,55,42,46,49,234
2948,3948,76,66,69,70,71,75,292
2949,3949,80,90,81,76,77,72,399
2950,3950,68,76,66,68,58,58,69
2951,3951,100,98,99,85,89,97,439
2952,3952,75,76,80,60,79,70,259
2953,3953,67,67,65,69,63,64,85
2954,3954,97,91,93,93,98,86,478
2955,3955,58,66,60,48,62,47,57
2956,3956,95,89,100,92,90,87,353
2957,3957,47,48,41,32,40,39,44
2958,3958,54,47,47,39,47,53,112
2959,3959,54,64,60,54,39,62,172
2960,3960,81,83,78,82,82,73,253
2961,3961,80,71,73,74,82,93,151
2962,3962,70,71,74,69,74,68,264
2963,3963,46,40,43,31,31,40,101
2964,3964,75,85,76,69,78,71,280
2965,3965,78,79,83,74,82,75,320
2966,3966,77,68,74,62,65,77,51
2967,3967,79,80,74,81,71,81,247
2968,3968,85,94,83,72,79,84,479
2969,3969,60,54,57,55,64,56,151
2970,3970,76,75,84,71,80,78,342
2971,3971,44,48,37,31,36,49,142
2972,3972,79,80,81,73,69,84,344
2973,3973,77,73,78,70,67,78,185
2974,3974,81,77,77,67,80,85,247
2975,3975,81,85,76,83,68,93,269
2976,3976,100,100,92,85,100,89,415
2977,3977,85,82,93,75,87,81,163
2978,3978,73,73,66,66,78,75,331
2979,3979,86,79,87,78,72,64,384
2980,3980,42,40,40,25,44,35,61
2981,3981,61,59,53,60,62,58,25
2982,3982,65,65,63,48,65,68,82
2983,3983,72,75,68,64,73,77,207
2984,3984,88,93,90,87,79,71,247
2985,3985,77,68,81,76,63,55,106
2986,3986,52,50,48,38,53,56,140
2987,3987,87,77,79,72,76,89,397
2988,3988,93,100,100,76,87,92,375
2989,3989,69,59,77,70,74,78,218
2990,3990,72,64,80,64,74,79,114
2991,3991,74,70,71,62,69,58,170
2992,3992,69,78,64,62,65,66,265
2993,3993,62,64,66,52,61,62,157
2994,3994,68,62,68,68,64,59,179
2995,3995,80,84,75,62,76,82,415
2996,3996,100,100,100,100,100,100,393
2997,3997,77,83,78,62,67,74,313
2998,3998,94,84,98,78,84,93,355
2999,3999,69,69,77,64,62,66,249
3000,4000,67,61,71,50,69,56,198
3001,4001,64,59,60,64,63,60,211
3002,4002,59,60,57,44,59,67,122
3003,4003,56,57,51,50,47,54,86
3004,4004,58,49,66,57,49,71,51
3005,4005,98,89,100,84,91,82,392
3006,4006,81,91,82,68,80,85,287
3007,4007,79,75,87,79,70,63,104
3008,4008,90,98,84,78,84,85,253
3009,4009,69,74,64,53,60,54,202
3010,4010,62,65,68,64,56,60,126
3011,4011,69,68,67,59,67,68,67
3012,4012,83,93,79,71,76,84,422
3013,4013,91,99,96,93,93,92,333
3014,4014,95,90,96,85,80,100,416
3015,4015,63,57,55,56,52,69,248
3016,4016,84,87,79,83,69,77,291
3017,4017,89,84,87,73,90,84,458
3018,4018,68,73,69,65,72,61,223
3019,4019,88,88,89,77,76,95,426
3020,4020,67,72,75,60,52,78,105
3021,4021,92,97,90,74,83,85,431
3022,4022,97,91,100,98,99,99,435
3023,4023,90,89,82,85,86,80,391
3024,4024,90,80,93,72,79,100,335
3025,4025,79,80,80,66,83,94,335
3026,4026,76,74,77,68,74,71,312
3027,4027,87,78,85,88,81,97,287
3028,4028,78,87,72,64,74,65,447
3029,4029,74,74,82,75,61,69,229
3030,4030,89,99,86,89,94,88,435
3031,4031,78,80,83,60,69,71,281
3032,4032,50,56,55,33,54,47,75
3033,4033,73,70,72,59,76,64,203
3034,4034,86,78,90,85,81,85,296
3035,4035,84,92,82,84,71,93,182
3036,4036,79,69,85,62,71,81,268
3037,4037,88,89,86,90,80,76,484
3038,4038,100,100,94,84,99,86,476
3039,4039,82,72,90,70,85,86,262
3040,4040,79,76,86,71,72,76,228
3041,4041,89,85,85,75,80,76,479
3042,4042,76,67,82,61,81,75,161
3043,4043,79,82,78,73,66,79,275
3044,4044,69,75,64,61,60,72,218
3045,4045,68,58,64,68,58,70,217
3046,4046,74,74,73,66,66,74,275
3047,4047,88,87,82,85,82,84,245
3048,4048,88,87,91,85,79,81,305
3049,4049,52,53,47,37,46,35,51
3050,4050,71,73,72,60,64,76,294
3051,4051,100,100,100,100,88,98,452
3052,4052,88,80,87,84,88,89,432
3053,4053,79,75,82,66,76,81,338
3054,4054,74,72,82,56,62,51,260
3055,4055,56,47,48,42,51,58,228
3056,4056,80,72,72,65,77,78,252
3057,4057,83,82,79,77,70,80,213
3058,4058,92,87,97,90,94,94,535
3059,4059,60,70,54,61,52,64,146
3060,4060,56,66,48,48,51,58,140
3061,4061,66,74,73,66,54,60,102
3062,4062,91,84,90,78,96,86,436
3063,4063,73,73,73,62,78,85,246
3064,4064,87,95,80,89,91,89,371
3065,4065,88,97,81,81,88,88,401
3066,4066,71,76,73,63,65,72,232
3067,4067,100,100,100,100,100,100,463
3068,4068,55,63,48,51,57,46,173
3069,4069,87,83,82,88,80,81,428
3070,4070,54,59,49,55,56,72,103
3071,4071,77,73,78,68,80,86,295
3072,4072,64,61,56,52,64,69,158
3073,4073,90,89,93,85,94,100,292
3074,4074,81,91,82,71,69,77,288
3075,4075,97,100,92,99,83,95,444
3076,4076,75,76,70,61,80,73,305
3077,4077,90,97,96,76,76,100,461
3078,4078,87,94,90,81,87,92,289
3079,4079,69,79,73,51,60,49,295
3080,4080,53,55,55,54,48,57,202
3081,4081,61,61,69,43,61,69,92
3082,4082,88,98,82,83,75,91,421
3083,4083,77,86,71,71,71,77,414
3084,4084,54,52,55,44,57,57,174
3085,4085,48,50,51,32,38,35,106
3086,4086,75,65,80,74,70,58,291
3087,4087,73,75,71,73,64,78,278
3088,4088,90,84,93,77,88,100,343
3089,4089,62,72,54,51,66,60,47
3090,4090,80,76,83,74,65,75,132
3091,4091,85,76,93,80,84,70,349
3092,4092,73,76,76,58,64,81,344
3093,4093,49,41,56,37,37,42,107
3094,4094,64,74,72,48,61,69,96
3095,4095,70,61,67,67,70,51,94
3096,4096,79,72,76,69,72,83,251
3097,4097,94,97,100,94,82,100,436
3098,4098,56,57,51,52,45,51,74
3099,4099,100,97,100,86,100,100,430
3100,4100,84,87,86,78,75,79,406
3101,4101,77,78,71,71,76,79,262
3102,4102,58,51,59,54,62,48,124
3103,4103,65,72,63,56,52,59,211
3104,4104,78,68,74,74,82,66,314
3105,4105,86,83,79,76,80,88,423
3106,4106,94,87,92,95,79,87,369
3107,4107,67,77,74,50,66,70,85
3108,4108,82,73,77,69,80,79,261
3109,4109,94,95,86,93,94,91,284
3110,4110,86,78,85,69,83,99,497
3111,4111,84,88,83,80,82,82,256
3112,4112,77,67,71,65,78,80,233
3113,4113,85,89,78,69,77,80,297
3114,4114,67,75,69,67,53,66,199
3115,4115,72,77,77,62,70,70,193
3116,4116,86,91,84,75,90,97,245
3117,4117,98,100,98,88,88,100,430
3118,4118,57,49,52,47,47,56,72
3119,4119,86,78,82,74,81,78,287
3120,4120,100,100,100,91,87,93,452
3121,4121,53,44,52,37,54,58,129
3122,4122,67,58,60,63,70,56,88
3123,4123,74,77,70,73,63,77,210
3124,4124,58,53,52,46,49,58,182
3125,4125,65,75,65,60,66,79,166
3126,4126,71,73,76,57,58,59,149
3127,4127,83,79,83,84,76,75,297
3128,4128,56,64,61,42,42,73,86
3129,4129,43,46,41,44,48,51,119
3130,4130,80,85,79,76,69,78,229
3131,4131,96,87,98,94,84,98,430
3132,4132,47,57,42,37,37,35,0
3133,4133,73,75,69,73,77,85,110
3134,4134,87,79,81,71,86,87,329
3135,4135,59,66,52,49,47,49,162
3136,4136,56,57,50,41,53,57,108
3137,4137,83,77,81,72,79,78,327
3138,4138,78,75,81,72,65,72,213
3139,4139,77,76,85,66,82,71,249
3140,4140,64,64,59,55,56,69,138
3141,4141,50,41,52,47,45,43,130
3142,4142,69,66,75,51,55,81,361
3143,4143,66,70,58,54,65,75,204
3144,4144,99,90,94,93,93,100,306
3145,4145,69,73,62,53,66,69,126
3146,4146,74,64,78,76,73,66,167
3147,4147,72,64,75,59,70,78,253
3148,4148,71,67,70,63,56,92,189
3149,4149,61,58,53,53,53,63,211
3150,4150,95,87,87,83,85,88,391
3151,4151,63,55,61,58,60,59,138
3152,4152,92,88,92,94,78,76,427
3153,4153,88,78,91,90,83,100,457
3154,4154,94,100,88,89,97,85,276
3155,4155,80,82,76,79,85,68,370
3156,4156,79,74,87,74,78,86,356
3157,4157,80,89,72,74,76,83,392
3158,4158,92,95,93,78,85,93,480
3159,4159,70,68,67,65,74,72,207
3160,4160,85,90,89,79,88,79,422
3161,4161,76,67,72,69,81,83,213
3162,4162,73,80,66,67,66,75,243
3163,4163,93,88,89,89,85,100,415
3164,4164,100,100,92,100,100,100,381
3165,4165,73,73,69,71,59,69,219
3166,4166,100,100,98,86,89,100,391
3167,4167,86,80,82,78,76,95,365
3168,4168,91,94,95,73,87,78,454
3169,4169,100,96,100,96,98,88,504
3170,4170,91,91,96,93,80,99,291
3171,4171,65,55,57,47,52,74,181
3172,4172,66,69,64,63,63,56,102
3173,4173,81,85,85,72,84,90,275
3174,4174,58,53,56,49,52,63,28
3175,4175,84,81,87,72,82,88,333
3176,4176,95,100,100,91,89,88,456
3177,4177,67,74,62,59,53,54,296
3178,4178,72,79,77,66,59,76,377
3179,4179,70,63,74,72,75,58,237
3180,4180,90,89,85,73,80,90,450
3181,4181,91,93,86,82,90,88,342
3182,4182,100,97,94,100,99,91,449
3183,4183,73,73,78,62,70,67,276
3184,4184,83,75,78,81,77,92,352
3185,4185,56,47,52,43,43,57,156
3186,4186,73,83,72,66,60,60,252
3187,4187,82,78,75,78,78,79,443
3188,4188,82,84,87,79,85,73,243
3189,4189,92,82,95,75,87,91,364
3190,4190,58,50,62,43,46,53,76
3191,4191,79,71,86,72,83,87,403
3192,4192,61,67,56,62,57,58,184
3193,4193,79,78,84,65,74,82,277
3194,4194,93,96,94,80,98,100,398
3195,4195,97,100,100,85,88,99,362
3196,4196,100,90,100,95,97,100,482
3197,4197,73,69,74,64,67,70,140
3198,4198,63,69,69,47,56,57,110
3199,4199,96,87,100,83,93,95,290
3200,4200,59,66,65,61,53,47,129
3201,4201,70,73,65,71,58,64,225
3202,4202,94,87,86,80,88,97,321
3203,4203,100,100,93,82,100,93,394
3204,4204,62,58,70,54,47,59,84
3205,4205,96,92,100,92,81,100,392
3206,4206,82,90,87,78,84,84,280
3207,4207,92,100,90,83,82,93,328
3208,4208,58,64,62,49,46,57,220
3209,4209,59,67,52,50,60,59,114
3210,4210,75,85,78,75,79,79,272
3211,4211,92,96,84,74,95,92,435
3212,4212,100,100,100,95,100,88,396
3213,4213,58,65,57,55,51,49,180
3214,4214,88,89,90,71,74,79,382
3215,4215,92,98,85,89,88,92,492
3216,4216,85,88,80,79,75,81,424
3217,4217,67,64,62,65,66,69,291
3218,4218,61,52,69,46,58,63,106
3219,4219,71,73,67,73,60,81,171
3220,4220,64,73,58,56,69,54,121
3221,4221,80,79,84,69,84,78,437
3222,4222,82,89,84,76,80,88,237
3223,4223,54,64,62,54,54,55,153
3224,4224,79,87,72,68,75,83,170
3225,4225,66,63,59,49,52,67,312
3226,4226,61,70,56,58,56,72,186
3227,4227,87,82,88,88,87,94,517
3228,4228,90,93,85,86,87,100,426
3229,4229,83,78,77,73,76,98,183
3230,4230,65,55,58,55,65,58,158
3231,4231,73,69,70,73,71,70,242
3232,4232,77,80,81,72,66,88,272
3233,4233,86,90,94,78,76,90,432
3234,4234,83,75,78,76,76,94,204
3235,4235,95,100,90,81,89,91,487
3236,4236,82,85,80,68,79,90,346
3237,4237,91,100,94,92,86,87,403
3238,4238,56,53,62,57,49,56,237
3239,4239,100,97,100,85,96,92,432
3240,4240,62,71,66,46,52,62,148
3241,4241,74,83,80,73,63,71,265
3242,4242,74,67,75,71,65,74,276
3243,4243,58,54,58,59,56,65,129
3244,4244,56,54,62,58,46,43,129
3245,4245,87,77,79,86,88,85,334
3246,4246,96,92,100,78,81,94,434
3247,4247,100,100,100,100,85,96,413
3248,4248,63,54,55,55,51,64,292
3249,4249,93,100,89,77,97,94,395
3250,4250,89,92,89,79,85,88,448
3251,4251,84,93,78,67,82,84,247
3252,4252,77,80,72,78,65,78,85
3253,4253,77,79,69,76,62,78,229
3254,4254,67,58,67,62,62,64,360
3255,4255,54,57,51,51,47,55,48
3256,4256,72,67,77,55,67,77,279
3257,4257,64,60,67,49,60,65,278
3258,4258,90,82,90,76,89,80,380
3259,4259,88,91,87,74,77,83,431
3260,4260,55,47,63,49,57,61,125
3261,4261,56,50,48,53,56,64,177
3262,4262,97,98,93,83,86,88,400
3263,4263,71,62,70,61,75,72,345
3264,4264,71,73,67,53,61,71,258
3265,4265,100,96,100,87,95,100,463
3266,4266,49,45,46,37,39,59,53
3267,4267,76,76,72,67,77,70,210
3268,4268,57,50,65,40,56,65,79
3269,4269,60,69,57,45,62,53,106
3270,4270,69,63,70,69,71,66,249
3271,4271,78,84,73,74,77,80,257
3272,4272,53,56,48,37,38,56,72
3273,4273,87,83,80,75,83,95,446
3274,4274,64,55,72,52,68,63,154
3275,4275,78,86,79,76,69,78,394
3276,4276,87,91,80,85,86,100,345
3277,4277,86,90,89,88,80,70,408
3278,4278,64,62,57,53,60,79,161
3279,4279,85,79,84,69,82,89,326
3280,4280,92,100,94,92,88,82,341
3281,4281,94,91,93,94,97,91,380
3282,4282,55,55,52,55,48,66,91
3283,4283,88,90,84,76,78,77,342
3284,4284,60,58,64,61,63,53,154
3285,4285,80,89,80,81,66,78,295
3286,4286,82,89,81,70,80,84,360
3287,4287,77,82,76,72,81,85,370
3288,4288,91,83,90,91,83,91,364
3289,4289,87,96,84,83,79,83,340
3290,4290,94,87,100,94,92,100,307
3291,4291,60,70,61,52,59,68,102
3292,4292,91,99,96,92,88,88,209
3293,4293,72,71,69,68,70,63,265
3294,4294,68,75,68,52,67,83,285
3295,4295,77,71,83,64,66,74,361
3296,4296,84,83,87,74,87,93,106
3297,4297,58,55,56,43,50,76,76
3298,4298,92,91,100,74,96,90,387
3299,4299,100,100,93,88,85,90,416
3300,4300,54,53,46,44,52,45,116
3301,4301,69,76,76,60,64,65,101
3302,4302,89,84,93,78,88,95,460
3303,4303,88,94,88,73,88,94,365
3304,4304,74,67,72,68,74,77,251
3305,4305,70,66,62,68,56,73,217
3306,4306,95,100,87,83,87,100,411
3307,4307,84,82,85,80,72,80,185
3308,4308,92,96,100,75,77,92,415
3309,4309,73,66,66,75,73,74,119
3310,4310,91,100,93,89,84,98,423
3311,4311,96,98,94,96,97,94,338
3312,4312,65,58,69,50,54,72,142
3313,4313,60,68,64,53,51,62,131
3314,4314,67,70,64,56,54,64,273
3315,4315,86,90,90,71,73,100,271
3316,4316,66,71,66,51,51,62,78
3317,4317,85,81,90,78,80,90,456
3318,4318,52,61,45,53,44,43,145
3319,4319,85,95,77,86,72,88,326
3320,4320,64,63,61,61,51,56,78
3321,4321,63,61,68,59,53,69,90
3322,4322,92,87,99,82,90,86,454
3323,4323,90,87,98,83,86,98,498
3324,4324,78,70,80,60,74,82,327
3325,4325,79,77,79,62,80,94,211
3326,4326,60,69,57,60,51,65,50
3327,4327,71,81,79,62,57,76,208
3328,4328,100,100,100,89,92,100,468
3329,4329,71,73,78,55,72,65,300
3330,4330,69,65,73,58,69,63,228
3331,4331,73,76,69,73,77,68,155
3332,4332,86,91,82,79,80,81,343
3333,4333,78,73,74,80,74,92,212
3334,4334,85,87,84,83,73,84,352
3335,4335,94,87,91,87,82,93,517
3336,4336,57,50,65,45,44,57,141
3337,4337,97,94,96,99,84,100,333
3338,4338,82,76,81,75,82,83,458
3339,4339,61,52,69,46,61,52,132
3340,4340,80,88,81,81,75,87,255
3341,4341,81,73,89,68,77,81,400
3342,4342,79,81,72,62,76,89,340
3343,4343,59,57,61,49,51,63,133
3344,4344,62,63,68,55,54,59,138
3345,4345,77,74,73,60,64,85,199
3346,4346,98,100,98,97,91,100,340
3347,4347,97,100,90,85,97,93,348
3348,4348,87,77,91,69,85,95,443
3349,4349,49,43,42,33,47,37,143
3350,4350,90,100,88,90,75,100,300
3351,4351,85,91,91,82,80,82,253
3352,4352,60,67,52,60,52,58,268
3353,4353,89,94,84,84,74,93,341
3354,4354,76,77,76,67,65,93,233
3355,4355,73,80,65,71,67,62,208
3356,4356,63,73,61,51,55,51,150
3357,4357,100,97,93,84,97,100,453
3358,4358,90,89,88,84,89,77,380
3359,4359,71,69,67,70,75,78,90
3360,4360,65,73,58,50,54,70,243
3361,4361,87,79,88,73,79,86,373
3362,4362,75,76,69,76,65,62,390
3363,4363,61,64,57,45,66,61,145
3364,4364,90,84,91,85,80,81,375
3365,4365,75,66,77,70,64,77,308
3366,4366,61,59,68,50,58,59,82
3367,4367,75,68,69,63,69,66,215
3368,4368,70,79,67,60,65,82,21
3369,4369,63,72,71,53,60,58,188
3370,4370,83,84,85,79,72,91,343
3371,4371,68,72,72,66,59,56,145
3372,4372,70,79,62,68,70,74,244
3373,4373,62,62,69,46,67,68,188
3374,4374,65,64,72,61,52,75,114
3375,4375,86,90,79,87,72,90,420
3376,4376,94,99,97,87,82,98,235
3377,4377,70,61,78,56,60,69,203
3378,4378,98,92,94,100,84,85,393
3379,4379,94,98,93,86,92,71,351
3380,4380,99,89,99,86,87,100,411
3381,4381,48,54,40,48,51,48,96
3382,4382,73,81,72,74,61,78,144
3383,4383,78,68,82,63,71,66,225
3384,4384,67,63,70,68,65,65,153
3385,4385,68,76,63,60,65,69,159
3386,4386,81,79,82,68,68,76,304
3387,4387,74,66,73,66,72,71,238
3388,4388,91,92,86,84,92,86,335
3389,4389,93,90,99,85,91,84,456
3390,4390,77,74,76,74,80,76,357
3391,4391,72,80,78,58,67,72,153
3392,4392,96,95,96,79,96,89,409
3393,4393,62,52,62,59,64,61,129
3394,4394,60,69,52,59,46,48,263
3395,4395,81,90,80,77,77,92,126
3396,4396,73,68,69,56,69,77,235
3397,4397,68,70,65,51,57,59,260
3398,4398,90,81,97,74,95,98,468
3399,4399,49,52,50,47,42,47,324
3400,4400,96,100,89,81,99,96,431
3401,4401,77,84,73,76,79,70,294
3402,4402,81,79,81,75,81,84,283
3403,4403,83,85,88,85,87,85,217
3404,4404,80,80,82,82,69,77,330
3405,4405,82,72,89,79,81,85,430
3406,4406,76,72,76,63,70,76,303
3407,4407,84,88,85,84,81,86,379
3408,4408,68,78,68,70,70,61,122
3409,4409,60,53,66,60,49,62,22
3410,4410,39,34,33,27,29,38,61
3411,4411,77,79,78,75,62,75,375
3412,4412,67,64,75,64,71,68,222
3413,4413,75,67,74,66,78,69,206
3414,4414,83,80,89,68,81,77,265
3415,4415,54,44,50,40,54,63,230
3416,4416,84,88,81,78,81,90,397
3417,4417,75,75,77,75,74,88,171
3418,4418,74,76,80,68,69,71,85
3419,4419,65,75,64,62,54,73,80
3420,4420,93,100,89,91,98,74,343
3421,4421,69,77,69,58,56,49,224
3422,4422,53,51,59,35,48,52,15
3423,4423,95,100,94,87,97,95,383
3424,4424,95,98,95,88,83,96,409
3425,4425,60,55,66,48,63,80,101
3426,4426,75,83,67,69,61,72,203
3427,4427,67,73,75,51,63,84,242
3428,4428,64,65,59,48,56,46,206
3429,4429,73,79,75,73,60,73,194
3430,4430,61,61,56,44,54,65,141
3431,4431,74,70,80,75,74,86,299
3432,4432,71,75,63,57,61,69,313
3433,4433,80,80,86,70,84,78,247
3434,4434,96,90,89,82,98,88,439
3435,4435,74,83,80,74,62,67,109
3436,4436,65,69,61,55,60,79,89
3437,4437,71,69,73,72,75,67,266
3438,4438,95,100,90,83,91,89,397
3439,4439,97,90,89,87,91,87,424
3440,4440,100,96,100,93,89,100,453
3441,4441,59,59,60,57,46,76,217
3442,4442,67,69,72,67,57,68,137
3443,4443,68,61,71,56,53,70,161
3444,4444,71,73,63,53,62,74,157
3445,4445,64,57,58,65,59,65,231
3446,4446,53,50,47,36,56,39,114
3447,4447,74,75,80,59,59,80,348
3448,4448,70,67,71,56,65,72,182
3449,4449,77,79,76,72,69,85,175
3450,4450,60,56,67,46,61,57,147
3451,4451,72,64,66,57,71,75,125
3452,4452,84,79,86,80,77,76,330
3453,4453,61,70,57,52,62,64,140
3454,4454,73,83,65,67,78,79,310
3455,4455,76,77,70,68,71,71,293
3456,4456,90,100,83,80,89,83,438
3457,4457,68,71,70,65,59,75,81
3458,4458,77,75,71,69,70,63,273
3459,4459,70,79,62,52,65,76,54
3460,4460,80,70,74,75,85,80,269
3461,4461,74,68,76,70,63,68,301
3462,4462,90,89,94,83,94,85,349
3463,4463,59,58,52,60,61,66,107
3464,4464,84,84,76,74,75,77,355
3465,4465,78,81,74,61,69,76,235
3466,4466,70,62,77,61,56,68,371
3467,4467,89,93,92,83,78,92,364
3468,4468,52,49,56,43,48,54,45
3469,4469,82,73,77,71,80,80,343
3470,4470,65,61,68,67,68,75,290
3471,4471,86,86,82,70,78,79,305
3472,4472,91,90,93,77,78,88,391
3473,4473,53,61,57,51,50,57,188
3474,4474,60,61,57,48,57,48,148
3475,4475,63,53,63,49,58,54,202
3476,4476,81,72,80,71,79,95,304
3477,4477,76,84,75,64,69,85,368
3478,4478,91,81,87,79,94,100,363
3479,4479,60,64,55,57,53,54,223
3480,4480,78,69,70,70,67,76,404
3481,4481,69,66,73,70,55,73,85
3482,4482,77,67,78,76,71,75,254
3483,4483,47,38,52,45,36,43,56
3484,4484,81,87,78,72,66,82,261
3485,4485,100,100,100,83,95,92,460
3486,4486,89,83,95,91,90,89,356
3487,4487,90,87,95,86,77,87,372
3488,4488,73,72,67,65,73,82,232
3489,4489,72,77,79,69,61,64,317
3490,4490,68,59,61,64,59,70,286
3491,4491,75,74,75,67,62,62,217
3492,4492,74,79,79,72,78,83,311
3493,4493,86,88,82,68,77,94,419
3494,4494,75,82,77,76,72,86,231
3495,4495,47,40,51,39,52,37,117
3496,4496,53,63,60,46,42,52,61
3497,4497,90,84,97,88,89,77,403
3498,4498,76,85,74,67,81,66,373
3499,4499,79,75,79,63,74,84,389
3500,4500,75,82,72,76,74,69,354
3501,4501,77,81,70,61,80,66,178
3502,4502,71,72,78,69,65,57,219
3503,4503,76,79,80,74,65,74,425
3504,4504,100,100,100,89,85,100,485
3505,4505,52,51,52,38,44,53,171
3506,4506,69,61,63,70,64,69,116
3507,4507,51,43,56,41,47,54,178
3508,4508,78,71,82,63,71,86,79
3509,4509,79,74,84,68,70,74,250
3510,4510,78,74,76,68,83,88,279
3511,4511,81,81,86,72,78,79,227
3512,4512,81,87,89,78,68,85,338
3513,4513,73,68,81,68,70,71,331
3514,4514,99,100,93,86,94,93,380
3515,4515,97,88,89,98,85,90,323
3516,4516,65,57,65,67,66,79,189
3517,4517,58,68,58,51,63,56,95
3518,4518,89,79,90,88,92,82,213
3519,4519,88,80,88,80,86,84,259
3520,4520,87,86,82,83,80,100,143
3521,4521,75,77,73,57,66,63,281
3522,4522,67,67,75,53,66,61,155
3523,4523,98,100,100,95,93,86,448
3524,4524,75,74,80,63,68,66,389
3525,4525,70,69,69,60,68,76,208
3526,4526,65,62,60,49,68,73,211
3527,4527,73,65,78,74,72,68,316
3528,4528,62,69,67,49,56,67,135
3529,4529,67,64,73,59,56,91,304
3530,4530,72,65,70,68,67,69,227
3531,4531,55,55,56,38,60,55,142
3532,4532,67,75,59,68,54,67,154
3533,4533,76,72,76,63,79,80,475
3534,4534,95,95,93,97,92,86,369
3535,4535,66,73,68,65,60,74,43
3536,4536,85,92,84,84,79,90,202
3537,4537,78,83,70,74,80,90,258
3538,4538,64,58,67,47,55,64,117
