academic_id,student_id,semester,cgpa,sgpa,class_rank,backlogs,internal_avg,external_avg
516,1516,5,8.1,8.27,94,1,24.3,56.7
517,1517,5,7.33,7.36,34,2,22.0,51.3
518,1518,2,6.51,6.13,53,3,19.5,45.6
519,1519,2,7.41,7.14,82,2,22.2,51.9
520,1520,1,8.89,8.75,90,0,26.7,62.2
521,1521,7,6.3,5.97,118,2,18.9,44.1
522,1522,5,9.31,9.54,9,0,27.9,65.2
523,1523,5,9.06,9.02,81,0,27.2,63.4
524,1524,8,6.03,5.92,64,3,18.1,42.2
525,1525,3,7.69,8.02,35,2,23.1,53.8
526,1526,1,7.49,7.71,31,2,22.5,52.4
527,1527,3,8.48,8.25,112,1,25.4,59.4
528,1528,1,7.21,7.38,59,2,21.6,50.5
529,1529,8,9.76,9.47,10,0,29.3,68.3
530,1530,7,6.6,6.84,116,3,19.8,46.2
531,1531,1,6.84,6.86,119,3,20.5,47.9
532,1532,6,8.53,8.83,42,1,25.6,59.7
533,1533,7,6.26,6.5,60,3,18.8,43.8
534,1534,5,8.51,8.54,104,1,25.5,59.6
535,1535,4,5.73,5.65,117,3,17.2,40.1
536,1536,4,6.48,6.43,48,2,19.4,45.4
537,1537,7,6.8,6.7,3,2,20.4,47.6
538,1538,6,7.67,7.62,56,1,23.0,53.7
539,1539,8,5.85,5.92,52,3,17.5,40.9
540,1540,5,7.99,8.09,76,1,24.0,55.9
541,1541,3,8.19,8.47,32,1,24.6,57.3
542,1542,6,8.67,8.35,21,1,26.0,60.7
543,1543,1,9.66,9.76,106,0,29.0,67.6
544,1544,5,6.89,6.64,70,2,20.7,48.2
545,1545,4,5.59,5.65,24,3,16.8,39.1
546,1546,8,8.07,8.38,48,1,24.2,56.5
547,1547,4,7.61,7.25,54,1,22.8,53.3
548,1548,5,6.28,6.38,109,3,18.8,44.0
549,1549,7,8.99,8.72,68,0,27.0,62.9
550,1550,8,9.09,9.23,17,0,27.3,63.6
551,1551,1,6.77,6.53,33,2,20.3,47.4
552,1552,3,7.84,7.92,16,2,23.5,54.9
553,1553,3,5.65,5.25,41,3,17.0,39.6
554,1554,5,6.79,6.43,62,2,20.4,47.5
555,1555,1,9.29,8.93,55,0,27.9,65.0
556,1556,2,9.77,9.71,119,0,29.3,68.4
557,1557,4,6.22,6.54,55,3,18.7,43.5
558,1558,2,9.51,9.43,24,0,28.5,66.6
559,1559,5,9.26,9.09,56,0,27.8,64.8
560,1560,3,5.73,5.53,39,3,17.2,40.1
561,1561,1,6.89,7.08,59,2,20.7,48.2
562,1562,7,9.07,9.27,40,0,27.2,63.5
563,1563,6,6.39,6.38,116,2,19.2,44.7
564,1564,4,5.95,5.81,117,3,17.9,41.6
565,1565,3,6.63,6.99,48,2,19.9,46.4
566,1566,5,8.21,8.36,110,1,24.6,57.5
567,1567,5,7.21,6.89,47,1,21.6,50.5
568,1568,7,6.96,6.94,77,2,20.9,48.7
569,1569,6,7.05,6.77,100,2,21.1,49.4
570,1570,5,7.38,7.41,40,1,22.1,51.7
571,1571,5,9.58,9.29,93,0,28.7,67.1
572,1572,8,5.83,5.65,69,4,17.5,40.8
573,1573,6,5.9,6.03,12,3,17.7,41.3
574,1574,8,7.5,7.38,106,2,22.5,52.5
575,1575,4,8.36,8.05,113,0,25.1,58.5
576,1576,7,9.0,9.16,76,0,27.0,63.0
577,1577,1,8.69,8.62,80,0,26.1,60.8
578,1578,5,9.53,9.19,55,0,28.6,66.7
579,1579,1,9.14,8.98,58,0,27.4,64.0
580,1580,6,5.55,5.27,90,3,16.6,38.9
581,1581,1,6.71,7.1,29,3,20.1,47.0
582,1582,8,7.75,7.56,105,2,23.2,54.2
583,1583,7,8.38,8.09,54,0,25.1,58.7
584,1584,8,9.19,9.02,13,0,27.6,64.3
585,1585,7,6.99,6.71,33,2,21.0,48.9
586,1586,6,9.75,10.0,19,0,29.2,68.2
587,1587,4,9.24,9.28,59,0,27.7,64.7
588,1588,8,7.48,7.38,60,2,22.4,52.4
589,1589,6,7.15,7.17,32,2,21.5,50.1
590,1590,5,9.48,9.74,102,0,28.4,66.4
591,1591,4,6.47,6.65,14,3,19.4,45.3
592,1592,4,7.3,6.97,99,2,21.9,51.1
593,1593,3,8.28,8.18,90,0,24.8,58.0
594,1594,3,6.51,6.39,30,2,19.5,45.6
595,1595,7,9.79,9.49,28,0,29.4,68.5
596,1596,5,9.25,9.24,23,0,27.8,64.8
597,1597,3,8.4,8.4,46,1,25.2,58.8
598,1598,2,5.62,5.62,76,4,16.9,39.3
599,1599,1,5.53,5.32,35,4,16.6,38.7
600,1600,7,7.74,8.12,113,2,23.2,54.2
601,1601,1,6.78,6.67,89,3,20.3,47.5
602,1602,7,8.38,8.27,74,1,25.1,58.7
603,1603,8,8.79,8.41,71,0,26.4,61.5
604,1604,5,7.85,8.01,102,1,23.5,54.9
605,1605,3,5.57,5.58,64,4,16.7,39.0
606,1606,8,7.85,7.89,65,1,23.5,54.9
607,1607,6,7.88,8.15,67,1,23.6,55.2
608,1608,6,7.23,7.45,82,2,21.7,50.6
609,1609,2,8.53,8.16,27,1,25.6,59.7
610,1610,2,8.1,8.24,76,1,24.3,56.7
611,1611,8,6.51,6.21,32,2,19.5,45.6
612,1612,6,8.38,8.38,18,1,25.1,58.7
613,1613,6,8.65,8.44,36,0,26.0,60.6
614,1614,2,9.52,9.64,8,0,28.6,66.6
615,1615,5,7.33,7.03,12,1,22.0,51.3
616,1616,4,9.21,8.89,106,0,27.6,64.5
617,1617,4,8.61,8.41,9,1,25.8,60.3
618,1618,6,9.75,9.39,74,0,29.2,68.2
619,1619,8,6.04,6.11,87,3,18.1,42.3
620,1620,6,8.12,7.83,79,1,24.4,56.8
621,1621,5,8.09,7.78,23,1,24.3,56.6
622,1622,6,8.11,8.12,94,1,24.3,56.8
623,1623,3,5.99,6.21,70,3,18.0,41.9
624,1624,4,8.21,8.39,118,1,24.6,57.5
625,1625,4,7.7,7.75,93,1,23.1,53.9
626,1626,3,6.89,7.02,45,2,20.7,48.2
627,1627,7,7.3,7.65,64,1,21.9,51.1
628,1628,5,9.49,9.23,101,0,28.5,66.4
629,1629,1,7.04,6.89,86,2,21.1,49.3
630,1630,7,8.09,8.11,20,1,24.3,56.6
631,1631,1,7.24,6.95,48,2,21.7,50.7
632,1632,2,9.32,9.1,88,0,28.0,65.2
633,1633,7,9.23,9.27,113,0,27.7,64.6
634,1634,8,8.63,8.86,72,0,25.9,60.4
635,1635,7,8.33,8.71,42,1,25.0,58.3
636,1636,6,8.86,9.25,20,0,26.6,62.0
637,1637,1,7.21,7.01,23,2,21.6,50.5
638,1638,8,8.39,8.28,7,0,25.2,58.7
639,1639,5,7.46,7.43,15,2,22.4,52.2
640,1640,1,8.97,8.93,29,0,26.9,62.8
641,1641,7,9.75,9.68,79,0,29.2,68.2
642,1642,5,6.02,5.84,8,3,18.1,42.1
643,1643,1,8.04,8.36,32,1,24.1,56.3
644,1644,6,8.47,8.19,84,0,25.4,59.3
645,1645,2,9.36,9.2,71,0,28.1,65.5
646,1646,5,9.51,9.3,24,0,28.5,66.6
647,1647,5,7.87,7.56,40,1,23.6,55.1
648,1648,7,9.43,9.54,41,0,28.3,66.0
649,1649,2,7.67,7.71,86,1,23.0,53.7
650,1650,7,6.79,6.96,21,2,20.4,47.5
651,1651,5,8.03,7.94,60,1,24.1,56.2
652,1652,7,7.08,7.21,105,2,21.2,49.6
653,1653,6,7.09,7.36,71,2,21.3,49.6
654,1654,4,9.14,8.78,116,0,27.4,64.0
655,1655,3,6.74,6.73,91,2,20.2,47.2
656,1656,7,8.86,8.6,76,0,26.6,62.0
657,1657,2,8.61,8.41,31,0,25.8,60.3
658,1658,4,7.89,7.58,34,1,23.7,55.2
659,1659,3,6.42,6.04,105,2,19.3,44.9
660,1660,3,6.0,5.78,7,3,18.0,42.0
661,1661,7,7.17,7.33,42,2,21.5,50.2
662,1662,3,7.76,7.91,76,2,23.3,54.3
663,1663,3,6.69,6.71,91,3,20.1,46.8
664,1664,7,7.21,7.55,68,2,21.6,50.5
665,1665,1,9.13,9.36,87,0,27.4,63.9
666,1666,8,9.24,9.51,63,0,27.7,64.7
667,1667,6,8.67,8.45,96,0,26.0,60.7
668,1668,1,9.65,9.49,69,0,29.0,67.5
669,1669,3,8.83,9.15,18,0,26.5,61.8
670,1670,8,8.28,7.99,104,0,24.8,58.0
671,1671,5,6.34,6.08,15,2,19.0,44.4
672,1672,4,6.88,7.0,113,2,20.6,48.2
673,1673,5,9.25,9.07,116,0,27.8,64.8
674,1674,2,9.07,9.44,57,0,27.2,63.5
675,1675,1,5.7,6.03,113,4,17.1,39.9
676,1676,4,9.39,9.66,56,0,28.2,65.7
677,1677,6,7.94,7.59,76,1,23.8,55.6
678,1678,7,8.53,8.79,48,1,25.6,59.7
679,1679,3,6.02,6.31,18,3,18.1,42.1
680,1680,7,8.05,8.2,91,1,24.2,56.4
681,1681,8,9.5,9.2,115,0,28.5,66.5
682,1682,1,7.96,7.79,80,1,23.9,55.7
683,1683,8,7.92,7.87,108,2,23.8,55.4
684,1684,3,5.82,6.1,42,3,17.5,40.7
685,1685,1,5.64,5.62,120,3,16.9,39.5
686,1686,5,8.48,8.71,10,1,25.4,59.4
687,1687,1,6.79,6.5,54,2,20.4,47.5
688,1688,7,6.86,6.72,51,2,20.6,48.0
689,1689,3,8.44,8.84,99,1,25.3,59.1
690,1690,7,9.22,9.03,107,0,27.7,64.5
691,1691,4,8.23,8.54,49,1,24.7,57.6
692,1692,3,7.0,7.14,107,2,21.0,49.0
693,1693,6,9.02,9.32,92,0,27.1,63.1
694,1694,6,8.04,8.28,65,1,24.1,56.3
695,1695,7,6.94,7.17,91,2,20.8,48.6
696,1696,3,6.18,6.0,30,3,18.5,43.3
697,1697,8,8.45,8.56,85,0,25.3,59.1
698,1698,8,7.84,7.68,71,2,23.5,54.9
699,1699,8,9.69,9.32,101,0,29.1,67.8
700,1700,7,7.64,7.82,85,1,22.9,53.5
701,1701,2,5.54,5.44,89,4,16.6,38.8
702,1702,3,6.45,6.46,5,2,19.4,45.1
703,1703,1,7.52,7.18,89,1,22.6,52.6
704,1704,1,5.67,5.99,59,4,17.0,39.7
705,1705,1,7.72,7.7,16,1,23.2,54.0
706,1706,3,6.29,6.01,26,2,18.9,44.0
707,1707,4,7.19,7.45,114,2,21.6,50.3
708,1708,7,8.71,9.08,10,0,26.1,61.0
709,1709,2,8.02,8.15,15,1,24.1,56.1
710,1710,5,5.83,6.21,36,3,17.5,40.8
711,1711,4,6.77,6.89,54,3,20.3,47.4
712,1712,7,6.22,6.1,91,3,18.7,43.5
713,1713,8,7.17,7.39,83,2,21.5,50.2
714,1714,3,6.2,6.59,36,2,18.6,43.4
715,1715,8,9.08,8.77,57,0,27.2,63.6
716,1716,8,9.25,9.48,17,0,27.8,64.8
717,1717,8,8.82,9.19,18,0,26.5,61.7
718,1718,8,7.28,7.41,118,1,21.8,51.0
719,1719,5,5.59,5.8,41,3,16.8,39.1
720,1720,4,8.9,8.9,98,0,26.7,62.3
721,1721,5,6.49,6.16,41,3,19.5,45.4
722,1722,4,7.43,7.37,20,1,22.3,52.0
723,1723,5,6.01,6.28,107,3,18.0,42.1
724,1724,8,7.28,7.15,27,1,21.8,51.0
725,1725,8,9.28,9.01,44,0,27.8,65.0
726,1726,1,8.32,8.55,37,0,25.0,58.2
727,1727,4,9.71,9.56,96,0,29.1,68.0
728,1728,8,6.09,6.33,6,3,18.3,42.6
729,1729,8,8.16,8.45,82,1,24.5,57.1
730,1730,4,6.79,6.4,80,3,20.4,47.5
731,1731,3,9.31,9.58,114,0,27.9,65.2
732,1732,4,8.49,8.37,53,0,25.5,59.4
733,1733,8,5.54,5.32,42,3,16.6,38.8
734,1734,3,6.24,5.88,26,2,18.7,43.7
735,1735,6,9.68,9.31,67,0,29.0,67.8
736,1736,1,7.13,6.81,39,2,21.4,49.9
737,1737,3,9.19,9.26,85,0,27.6,64.3
738,1738,2,9.02,8.76,84,0,27.1,63.1
739,1739,1,9.47,9.74,113,0,28.4,66.3
740,1740,4,8.0,7.81,35,1,24.0,56.0
741,1741,1,8.6,8.4,11,0,25.8,60.2
742,1742,3,7.88,7.59,37,1,23.6,55.2
743,1743,2,6.27,6.36,111,3,18.8,43.9
744,1744,1,7.67,7.81,57,2,23.0,53.7
745,1745,1,5.93,6.21,75,3,17.8,41.5
746,1746,8,9.68,9.44,10,0,29.0,67.8
747,1747,8,5.51,5.72,23,4,16.5,38.6
748,1748,8,9.13,9.34,95,0,27.4,63.9
749,1749,5,8.46,8.46,13,1,25.4,59.2
750,1750,8,7.49,7.46,50,1,22.5,52.4
751,1751,8,7.94,7.67,37,1,23.8,55.6
752,1752,7,7.22,7.6,76,1,21.7,50.5
753,1753,4,6.26,5.88,84,2,18.8,43.8
754,1754,4,9.39,9.72,115,0,28.2,65.7
755,1755,4,9.11,8.74,8,0,27.3,63.8
756,1756,2,7.66,8.06,54,2,23.0,53.6
757,1757,8,8.67,8.68,34,0,26.0,60.7
758,1758,5,6.22,6.26,103,3,18.7,43.5
759,1759,8,8.97,9.22,106,0,26.9,62.8
760,1760,7,7.86,7.65,39,1,23.6,55.0
761,1761,6,9.36,9.19,27,0,28.1,65.5
762,1762,4,5.77,5.67,35,3,17.3,40.4
763,1763,6,8.86,9.0,118,0,26.6,62.0
764,1764,2,8.51,8.46,18,0,25.5,59.6
765,1765,3,7.36,6.99,101,2,22.1,51.5
766,1766,2,9.77,9.48,40,0,29.3,68.4
767,1767,1,8.72,8.99,102,0,26.2,61.0
768,1768,2,9.11,9.45,113,0,27.3,63.8
769,1769,3,9.13,9.31,40,0,27.4,63.9
770,1770,7,8.34,8.17,28,1,25.0,58.4
771,1771,7,6.21,6.31,112,3,18.6,43.5
772,1772,7,7.15,7.01,9,2,21.5,50.1
773,1773,3,9.42,9.55,119,0,28.3,65.9
774,1774,2,9.72,9.84,106,0,29.2,68.0
775,1775,1,8.56,8.25,51,1,25.7,59.9
776,1776,6,7.53,7.92,7,1,22.6,52.7
777,1777,7,9.34,9.49,96,0,28.0,65.4
778,1778,3,8.48,8.55,81,0,25.4,59.4
779,1779,1,5.8,5.99,5,3,17.4,40.6
780,1780,3,9.18,8.89,51,0,27.5,64.3
781,1781,8,6.11,5.87,11,3,18.3,42.8
782,1782,5,9.66,10.0,19,0,29.0,67.6
783,1783,7,7.64,7.27,70,1,22.9,53.5
784,1784,3,5.57,5.57,40,3,16.7,39.0
785,1785,5,8.91,9.08,102,0,26.7,62.4
786,1786,8,6.91,7.26,44,2,20.7,48.4
787,1787,6,7.06,7.04,117,2,21.2,49.4
788,1788,4,9.33,9.29,60,0,28.0,65.3
789,1789,1,9.52,9.37,21,0,28.6,66.6
790,1790,3,9.14,9.37,15,0,27.4,64.0
791,1791,7,7.4,7.72,62,2,22.2,51.8
792,1792,2,9.64,9.85,9,0,28.9,67.5
793,1793,6,9.6,9.78,17,0,28.8,67.2
794,1794,3,6.25,5.88,62,2,18.8,43.8
795,1795,6,9.74,10.0,20,0,29.2,68.2
796,1796,2,7.88,7.54,80,2,23.6,55.2
797,1797,8,6.84,6.7,19,3,20.5,47.9
798,1798,6,6.27,6.49,117,3,18.8,43.9
799,1799,4,8.44,8.36,92,0,25.3,59.1
800,1800,3,5.93,5.79,89,3,17.8,41.5
801,1801,3,6.73,6.41,14,3,20.2,47.1
802,1802,3,5.98,5.98,75,3,17.9,41.9
803,1803,1,6.9,6.8,99,2,20.7,48.3
804,1804,7,7.9,7.81,51,1,23.7,55.3
805,1805,1,8.49,8.29,30,0,25.5,59.4
806,1806,3,7.36,7.07,5,2,22.1,51.5
807,1807,7,6.9,7.08,44,2,20.7,48.3
808,1808,3,8.12,7.78,70,1,24.4,56.8
809,1809,5,6.03,5.75,1,3,18.1,42.2
810,1810,1,6.68,6.36,48,3,20.0,46.8
811,1811,7,6.85,6.46,20,2,20.5,47.9
812,1812,6,5.72,5.9,56,3,17.2,40.0
813,1813,4,9.5,9.84,91,0,28.5,66.5
814,1814,7,6.97,6.75,92,2,20.9,48.8
815,1815,2,6.78,6.53,71,3,20.3,47.5
816,1816,4,5.74,5.79,99,3,17.2,40.2
817,1817,7,7.69,7.99,62,1,23.1,53.8
818,1818,5,9.47,9.32,59,0,28.4,66.3
819,1819,1,9.62,9.25,52,0,28.9,67.3
820,1820,6,6.56,6.57,56,2,19.7,45.9
821,1821,6,9.47,9.27,53,0,28.4,66.3
822,1822,3,6.7,7.04,72,2,20.1,46.9
823,1823,6,7.44,7.75,85,1,22.3,52.1
824,1824,4,8.42,8.62,64,1,25.3,58.9
825,1825,8,5.72,5.98,73,4,17.2,40.0
826,1826,8,9.79,10.0,32,0,29.4,68.5
827,1827,3,7.41,7.12,97,2,22.2,51.9
828,1828,2,6.33,6.32,28,2,19.0,44.3
829,1829,5,7.69,7.66,78,1,23.1,53.8
830,1830,7,6.96,7.31,99,2,20.9,48.7
831,1831,6,5.63,5.94,59,4,16.9,39.4
832,1832,1,8.92,9.28,95,0,26.8,62.4
833,1833,5,9.55,9.2,74,0,28.7,66.9
834,1834,2,7.61,7.97,45,2,22.8,53.3
835,1835,1,8.9,8.9,3,1,26.7,62.3
836,1836,5,9.2,9.52,48,0,27.6,64.4
837,1837,2,6.02,5.81,4,3,18.1,42.1
838,1838,7,9.28,9.21,14,0,27.8,65.0
839,1839,8,6.6,7.0,20,3,19.8,46.2
840,1840,7,7.45,7.13,53,2,22.4,52.1
841,1841,7,6.37,6.64,24,3,19.1,44.6
842,1842,1,7.37,7.6,68,1,22.1,51.6
843,1843,7,6.76,6.82,95,2,20.3,47.3
844,1844,5,8.15,7.89,64,1,24.5,57.1
845,1845,2,8.14,8.12,93,1,24.4,57.0
846,1846,4,8.15,8.54,44,1,24.5,57.1
847,1847,8,5.74,5.4,68,4,17.2,40.2
848,1848,5,5.6,5.36,105,3,16.8,39.2
849,1849,4,6.86,7.07,10,2,20.6,48.0
850,1850,6,9.63,9.77,15,0,28.9,67.4
851,1851,7,5.63,5.93,8,4,16.9,39.4
852,1852,7,9.45,9.08,66,0,28.3,66.1
853,1853,5,6.44,6.64,100,3,19.3,45.1
854,1854,1,7.3,7.13,58,2,21.9,51.1
855,1855,2,6.97,6.89,79,2,20.9,48.8
856,1856,7,8.77,8.93,22,0,26.3,61.4
857,1857,2,7.25,7.44,82,2,21.8,50.8
858,1858,7,5.7,5.31,73,3,17.1,39.9
859,1859,3,9.14,9.41,66,0,27.4,64.0
860,1860,6,9.62,9.37,76,0,28.9,67.3
861,1861,7,6.98,6.88,88,2,20.9,48.9
862,1862,7,6.42,6.38,109,3,19.3,44.9
863,1863,3,8.77,8.62,62,0,26.3,61.4
864,1864,2,6.82,6.98,32,2,20.5,47.7
865,1865,4,7.13,6.89,17,2,21.4,49.9
866,1866,3,8.21,7.93,81,1,24.6,57.5
867,1867,6,9.66,9.63,91,0,29.0,67.6
868,1868,3,9.57,9.55,100,0,28.7,67.0
869,1869,4,8.83,8.77,47,1,26.5,61.8
870,1870,3,6.75,7.05,7,3,20.2,47.2
871,1871,7,6.82,6.83,83,2,20.5,47.7
872,1872,4,6.6,6.51,7,3,19.8,46.2
873,1873,1,7.66,7.91,103,1,23.0,53.6
874,1874,4,5.61,5.29,106,3,16.8,39.3
875,1875,1,6.05,6.25,99,3,18.1,42.4
876,1876,5,6.48,6.41,26,2,19.4,45.4
877,1877,6,6.0,5.75,19,3,18.0,42.0
878,1878,3,8.71,9.05,67,0,26.1,61.0
879,1879,1,7.15,7.29,78,2,21.5,50.1
880,1880,8,7.96,7.81,117,1,23.9,55.7
881,1881,8,6.22,6.36,68,3,18.7,43.5
882,1882,8,5.51,5.86,42,3,16.5,38.6
883,1883,1,7.3,7.37,9,1,21.9,51.1
884,1884,6,6.9,6.56,100,2,20.7,48.3
885,1885,5,7.53,7.38,105,1,22.6,52.7
886,1886,7,8.84,8.73,28,0,26.5,61.9
887,1887,1,7.17,7.1,108,2,21.5,50.2
888,1888,4,6.42,6.18,44,2,19.3,44.9
889,1889,7,7.68,7.81,87,1,23.0,53.8
890,1890,5,6.67,6.73,112,3,20.0,46.7
891,1891,6,6.39,6.34,3,2,19.2,44.7
892,1892,7,6.87,6.9,96,2,20.6,48.1
893,1893,8,8.16,8.22,120,0,24.5,57.1
894,1894,6,6.79,6.49,80,2,20.4,47.5
895,1895,7,6.58,6.96,61,3,19.7,46.1
896,1896,1,8.97,9.13,115,0,26.9,62.8
897,1897,3,9.11,8.89,61,0,27.3,63.8
898,1898,4,8.09,7.79,16,1,24.3,56.6
899,1899,7,7.1,6.79,44,2,21.3,49.7
900,1900,3,7.41,7.03,112,1,22.2,51.9
901,1901,7,5.91,5.52,63,3,17.7,41.4
902,1902,5,5.92,5.84,89,3,17.8,41.4
903,1903,2,6.85,6.66,49,2,20.5,47.9
904,1904,5,9.45,9.28,71,0,28.3,66.1
905,1905,1,5.9,5.76,42,3,17.7,41.3
906,1906,1,7.91,7.53,75,1,23.7,55.4
907,1907,5,5.95,6.28,106,3,17.9,41.6
908,1908,7,7.16,7.15,58,2,21.5,50.1
909,1909,3,9.74,9.53,100,0,29.2,68.2
910,1910,6,7.77,7.74,101,2,23.3,54.4
911,1911,5,9.47,9.77,76,0,28.4,66.3
912,1912,5,9.0,8.79,29,0,27.0,63.0
913,1913,1,7.57,7.24,82,1,22.7,53.0
914,1914,7,9.53,9.51,62,0,28.6,66.7
915,1915,2,7.53,7.46,48,1,22.6,52.7
916,1916,2,6.61,6.25,94,2,19.8,46.3
917,1917,3,6.7,6.59,98,2,20.1,46.9
918,1918,3,7.01,6.96,3,2,21.0,49.1
919,1919,8,8.52,8.43,49,0,25.6,59.6
920,1920,8,6.07,6.4,60,3,18.2,42.5
921,1921,8,9.18,9.51,101,0,27.5,64.3
922,1922,3,8.79,8.98,24,0,26.4,61.5
923,1923,1,6.5,6.75,58,2,19.5,45.5
924,1924,1,7.43,7.23,120,2,22.3,52.0
925,1925,8,6.61,6.85,30,2,19.8,46.3
926,1926,2,8.4,8.13,64,1,25.2,58.8
927,1927,3,7.94,7.61,41,1,23.8,55.6
928,1928,6,6.03,6.35,101,3,18.1,42.2
929,1929,8,7.21,7.2,115,2,21.6,50.5
930,1930,4,7.31,7.69,35,2,21.9,51.2
931,1931,3,8.27,8.31,40,1,24.8,57.9
932,1932,7,9.51,9.76,56,0,28.5,66.6
933,1933,2,7.13,7.34,33,2,21.4,49.9
934,1934,1,8.55,8.78,88,0,25.7,59.9
935,1935,4,6.6,6.8,31,2,19.8,46.2
936,1936,4,8.74,8.44,54,0,26.2,61.2
937,1937,3,7.47,7.21,80,2,22.4,52.3
938,1938,4,6.67,6.3,117,2,20.0,46.7
939,1939,8,7.74,7.65,41,1,23.2,54.2
940,1940,1,6.03,5.93,47,3,18.1,42.2
941,1941,6,6.68,6.45,71,2,20.0,46.8
942,1942,6,9.67,9.7,35,0,29.0,67.7
943,1943,1,7.13,6.82,71,2,21.4,49.9
944,1944,4,8.03,7.89,53,1,24.1,56.2
945,1945,8,9.11,9.18,82,0,27.3,63.8
946,1946,4,6.73,6.63,60,3,20.2,47.1
947,1947,2,6.98,7.03,34,2,20.9,48.9
948,1948,7,8.73,8.62,20,0,26.2,61.1
949,1949,1,7.97,7.82,15,1,23.9,55.8
950,1950,8,9.44,9.39,109,0,28.3,66.1
951,1951,7,9.11,8.76,1,0,27.3,63.8
952,1952,3,5.65,5.93,21,4,17.0,39.6
953,1953,7,7.95,8.27,101,1,23.9,55.6
954,1954,7,7.13,7.13,98,2,21.4,49.9
955,1955,4,8.28,8.63,100,1,24.8,58.0
956,1956,1,6.41,6.41,86,3,19.2,44.9
957,1957,8,8.62,8.61,42,1,25.9,60.3
958,1958,7,7.1,7.19,59,2,21.3,49.7
959,1959,1,7.78,7.45,109,1,23.3,54.5
960,1960,7,7.42,7.09,11,2,22.3,51.9
961,1961,1,9.51,9.28,112,0,28.5,66.6
962,1962,6,7.57,7.55,42,1,22.7,53.0
963,1963,5,8.93,8.62,6,0,26.8,62.5
964,1964,7,8.63,8.55,42,0,25.9,60.4
965,1965,2,7.52,7.17,89,1,22.6,52.6
966,1966,4,8.01,8.15,119,1,24.0,56.1
967,1967,5,9.7,9.98,109,0,29.1,67.9
968,1968,7,5.89,6.03,22,3,17.7,41.2
969,1969,4,6.59,6.2,38,2,19.8,46.1
970,1970,3,8.4,8.32,54,0,25.2,58.8
971,1971,4,7.39,7.55,31,2,22.2,51.7
972,1972,8,6.57,6.56,29,2,19.7,46.0
973,1973,5,5.95,6.08,84,3,17.9,41.6
974,1974,7,6.34,6.57,114,3,19.0,44.4
975,1975,7,7.13,7.1,83,2,21.4,49.9
976,1976,3,8.96,9.11,59,0,26.9,62.7
977,1977,7,8.14,8.23,95,1,24.4,57.0
978,1978,1,8.98,9.05,10,0,26.9,62.9
979,1979,3,9.17,9.02,32,0,27.5,64.2
980,1980,7,6.32,6.5,120,3,19.0,44.2
981,1981,2,8.95,8.61,12,0,26.8,62.6
982,1982,7,9.32,9.67,5,0,28.0,65.2
983,1983,4,6.17,6.37,47,3,18.5,43.2
984,1984,7,6.28,6.66,84,3,18.8,44.0
985,1985,4,5.6,5.7,120,3,16.8,39.2
986,1986,7,5.64,5.65,74,4,16.9,39.5
987,1987,7,8.36,8.17,66,1,25.1,58.5
988,1988,8,7.77,7.82,32,1,23.3,54.4
989,1989,1,7.27,6.91,88,2,21.8,50.9
990,1990,6,6.45,6.12,72,3,19.4,45.1
991,1991,2,8.22,7.88,33,1,24.7,57.5
992,1992,8,6.45,6.69,36,3,19.4,45.1
993,1993,8,5.56,5.5,7,4,16.7,38.9
994,1994,4,5.68,5.5,38,3,17.0,39.8
995,1995,2,8.06,7.95,24,1,24.2,56.4
996,1996,4,6.52,6.3,63,2,19.6,45.6
997,1997,1,7.58,7.69,104,2,22.7,53.1
998,1998,3,8.82,8.58,114,1,26.5,61.7
999,1999,6,6.3,5.94,36,3,18.9,44.1
1000,2000,1,7.92,8.15,113,1,23.8,55.4
1001,2001,6,9.25,8.97,35,0,27.8,64.8
1002,2002,1,9.33,9.16,26,0,28.0,65.3
1003,2003,3,7.06,6.75,95,2,21.2,49.4
1004,2004,4,8.84,8.93,96,0,26.5,61.9
1005,2005,1,8.65,8.32,91,0,26.0,60.6
1006,2006,5,8.22,8.18,92,1,24.7,57.5
1007,2007,4,7.97,8.13,42,1,23.9,55.8
1008,2008,5,6.67,6.63,10,3,20.0,46.7
1009,2009,7,9.09,9.26,35,0,27.3,63.6
1010,2010,2,9.33,9.25,72,0,28.0,65.3
1011,2011,1,8.49,8.77,92,0,25.5,59.4
1012,2012,2,6.48,6.52,78,2,19.4,45.4
1013,2013,1,5.68,5.33,82,3,17.0,39.8
1014,2014,4,5.95,6.26,49,3,17.9,41.6
1015,2015,1,8.17,7.86,4,0,24.5,57.2
1016,2016,1,8.42,8.59,89,0,25.3,58.9
1017,2017,8,8.88,8.6,44,0,26.6,62.2
1018,2018,4,5.73,5.68,114,4,17.2,40.1
1019,2019,6,7.19,7.25,35,2,21.6,50.3
1020,2020,3,7.29,7.03,107,2,21.9,51.0
1021,2021,3,8.33,8.63,1,1,25.0,58.3
1022,2022,5,5.78,5.97,81,3,17.3,40.5
1023,2023,4,8.18,8.08,115,1,24.5,57.3
1024,2024,6,7.63,7.94,23,1,22.9,53.4
1025,2025,6,6.45,6.65,99,2,19.4,45.1
1026,2026,7,7.19,7.44,79,1,21.6,50.3
1027,2027,4,6.02,6.06,117,3,18.1,42.1
1028,2028,3,8.01,7.69,73,1,24.0,56.1
1029,2029,3,6.55,6.21,6,2,19.6,45.9
1030,2030,6,7.37,7.63,26,2,22.1,51.6
