placement_id,student_id,aptitude_score,resume_score,communication_score,interview_readiness,employability_score,placement_probability,placed,package_lpa
528,1528,60,58,80,70,57.9,Low,0,0.0
529,1529,98,85,100,99,82.5,High,1,16.85
530,1530,76,44,70,73,50.5,Low,0,0.0
531,1531,72,50,67,69,50.6,Low,0,0.0
532,1532,81,67,78,79,67.8,Medium,1,4.74
533,1533,36,35,43,39,41.5,Low,0,0.0
534,1534,77,67,79,78,68.1,Medium,1,10.94
535,1535,45,30,49,47,34.3,Low,0,0.0
536,1536,63,35,47,55,44.3,Low,0,0.0
537,1537,92,53,78,85,54.8,Low,0,0.0
538,1538,89,55,69,79,62.0,Medium,0,0.0
539,1539,64,47,67,65,45.7,Low,0,0.0
540,1540,80,66,87,83,65.9,Medium,0,0.0
541,1541,65,54,63,64,62.9,Medium,1,15.14
542,1542,91,64,83,87,69.2,Medium,0,0.0
543,1543,91,82,99,95,82.2,High,1,4.28
544,1544,93,60,83,88,56.9,Low,0,0.0
545,1545,74,44,78,76,41.9,Low,0,0.0
546,1546,100,73,91,95,69.6,Medium,0,0.0
547,1547,77,58,81,79,61.9,Medium,0,0.0
548,1548,45,45,53,49,45.9,Low,0,0.0
549,1549,64,67,79,71,70.8,Medium,0,0.0
550,1550,77,58,67,72,69.1,Medium,1,13.31
551,1551,76,55,79,77,55.4,Low,0,0.0
552,1552,58,51,65,61,55.5,Low,1,17.59
553,1553,100,46,84,92,46.1,Low,0,0.0
554,1554,93,63,88,90,55.8,Low,0,0.0
555,1555,89,69,89,89,76.3,Medium,1,14.24
556,1556,93,77,94,93,81.2,High,1,11.34
557,1557,60,36,55,57,44.1,Low,0,0.0
558,1558,94,83,100,97,82.9,High,1,13.95
559,1559,81,77,95,88,78.2,Medium,1,6.32
560,1560,62,39,65,63,41.7,Low,0,0.0
561,1561,57,36,45,51,45.8,Low,0,0.0
562,1562,77,70,81,79,74.3,Medium,1,5.12
563,1563,66,50,76,71,48.7,Low,0,0.0
564,1564,65,35,57,61,41.1,Low,0,0.0
565,1565,75,42,62,68,49.5,Low,0,0.0
566,1566,65,47,63,64,59.9,Low,1,4.46
567,1567,75,50,83,79,51.9,Low,0,0.0
568,1568,85,58,88,86,55.8,Low,0,0.0
569,1569,57,53,68,62,54.6,Low,0,0.0
570,1570,85,57,87,86,56.1,Low,0,0.0
571,1571,91,75,100,95,78.2,Medium,1,7.18
572,1572,45,39,50,47,40.2,Low,0,0.0
573,1573,74,39,61,67,45.4,Low,0,0.0
574,1574,79,63,90,84,63.5,Medium,0,0.0
575,1575,77,59,66,71,64.3,Medium,0,0.0
576,1576,82,65,85,83,71.6,Medium,1,7.54
577,1577,78,70,94,86,74.9,Medium,1,8.64
578,1578,96,78,100,98,81.3,High,1,12.14
579,1579,96,79,94,95,78.6,Medium,1,15.59
580,1580,65,36,63,64,39.7,Low,0,0.0
581,1581,53,36,45,49,46.5,Low,0,0.0
582,1582,89,61,84,86,63.0,Medium,1,12.04
583,1583,86,64,82,84,70.9,Medium,1,10.26
584,1584,100,80,100,100,79.1,Medium,1,4.57
585,1585,68,58,74,71,57.4,Low,0,0.0
586,1586,81,75,77,79,80.8,High,1,15.46
587,1587,100,77,95,97,79.0,Medium,1,5.78
588,1588,46,37,38,42,51.4,Low,0,0.0
589,1589,73,51,65,69,55.6,Low,0,0.0
590,1590,100,80,100,100,82.1,High,1,8.56
591,1591,64,44,61,62,47.3,Low,0,0.0
592,1592,71,54,73,72,55.4,Low,0,0.0
593,1593,77,59,72,74,65.9,Medium,0,0.0
594,1594,61,44,61,61,49.8,Low,0,0.0
595,1595,79,73,76,77,79.6,Medium,1,7.5
596,1596,94,72,88,91,76.3,Medium,1,15.59
597,1597,99,68,95,97,70.8,Medium,1,7.03
598,1598,46,30,44,45,35.6,Low,0,0.0
599,1599,63,44,71,67,45.7,Low,0,0.0
600,1600,80,65,85,82,65.3,Medium,0,0.0
601,1601,80,52,73,76,54.4,Low,1,14.26
602,1602,100,66,90,95,66.8,Medium,0,0.0
603,1603,89,80,100,94,76.5,Medium,0,0.0
604,1604,71,46,56,63,56.8,Low,0,0.0
605,1605,43,30,49,46,36.9,Low,0,0.0
606,1606,63,58,65,64,63.7,Medium,0,0.0
607,1607,79,66,90,84,66.2,Medium,0,0.0
608,1608,62,42,57,59,53.8,Low,0,0.0
609,1609,78,70,80,79,72.8,Medium,1,5.23
610,1610,94,62,78,86,65.0,Medium,0,0.0
611,1611,56,42,50,53,48.1,Low,0,0.0
612,1612,96,70,94,95,71.4,Medium,1,17.62
613,1613,100,75,90,95,73.3,Medium,1,15.33
614,1614,89,80,100,94,78.4,Medium,1,5.18
615,1615,65,61,77,71,60.1,Medium,0,0.0
616,1616,87,83,100,93,80.5,High,1,13.37
617,1617,82,74,83,82,72.1,Medium,1,8.13
618,1618,97,78,96,96,80.8,High,1,7.75
619,1619,62,47,71,66,46.1,Low,0,0.0
620,1620,79,66,77,78,67.0,Medium,0,0.0
621,1621,83,53,75,79,62.2,Medium,0,0.0
622,1622,73,72,88,80,68.7,Medium,1,8.78
623,1623,71,40,67,69,44.4,Low,0,0.0
624,1624,82,62,83,82,64.1,Medium,1,11.87
625,1625,87,70,93,90,65.6,Medium,1,8.95
626,1626,75,50,73,74,54.1,Low,0,0.0
627,1627,80,64,87,83,60.1,Medium,0,0.0
628,1628,87,69,84,85,74.7,Medium,1,15.52
629,1629,67,58,74,70,56.6,Low,1,5.97
630,1630,65,56,60,62,62.6,Medium,1,9.58
631,1631,66,54,67,66,57.0,Low,0,0.0
632,1632,99,79,99,99,79.4,Medium,1,16.15
633,1633,100,79,92,96,78.7,Medium,1,14.06
634,1634,83,66,87,85,68.0,Medium,1,8.38
635,1635,69,65,75,72,66.2,Medium,1,10.76
636,1636,94,75,100,97,75.6,Medium,0,0.0
637,1637,77,50,69,73,53.7,Low,0,0.0
638,1638,91,73,100,95,71.1,Medium,1,14.7
639,1639,97,59,86,91,59.8,Low,1,15.41
640,1640,86,73,91,88,75.3,Medium,1,15.08
641,1641,93,83,96,94,85.3,High,1,16.51
642,1642,80,39,60,70,43.8,Low,0,0.0
643,1643,73,57,72,72,60.5,Medium,0,0.0
644,1644,91,66,86,88,70.5,Medium,0,0.0
645,1645,74,75,81,77,77.4,Medium,1,7.79
646,1646,85,74,89,87,77.7,Medium,1,5.78
647,1647,72,61,71,71,62.7,Medium,0,0.0
648,1648,84,66,83,83,72.4,Medium,1,9.96
649,1649,90,63,85,87,60.7,Medium,0,0.0
650,1650,49,45,58,53,47.2,Low,0,0.0
651,1651,78,61,86,82,64.3,Medium,0,0.0
652,1652,64,48,64,64,54.1,Low,0,0.0
653,1653,84,48,69,76,55.9,Low,0,0.0
654,1654,100,75,100,100,75.5,Medium,1,17.88
655,1655,58,47,57,57,52.1,Low,0,0.0
656,1656,100,78,96,98,78.6,Medium,1,14.81
657,1657,95,68,87,91,74.3,Medium,1,15.83
658,1658,93,60,88,90,62.4,Medium,1,10.09
659,1659,60,41,59,59,47.3,Low,0,0.0
660,1660,67,43,63,65,45.0,Low,0,0.0
661,1661,67,51,71,69,55.3,Low,0,0.0
662,1662,53,49,56,54,56.8,Low,0,0.0
663,1663,45,45,59,52,48.3,Low,0,0.0
664,1664,66,53,74,70,56.1,Low,0,0.0
665,1665,95,77,95,95,75.9,Medium,1,11.11
666,1666,100,81,92,96,82.1,High,1,6.74
667,1667,85,59,72,78,66.8,Medium,0,0.0
668,1668,100,85,100,100,85.9,High,1,15.88
669,1669,83,71,87,85,73.6,Medium,1,14.54
670,1670,72,62,78,75,65.0,Medium,1,12.25
671,1671,69,32,50,59,43.2,Low,0,0.0
672,1672,67,52,72,69,52.8,Low,0,0.0
673,1673,87,78,100,93,77.4,Medium,1,9.62
674,1674,84,67,75,79,75.0,Medium,1,8.18
675,1675,60,47,67,63,44.6,Low,0,0.0
676,1676,71,65,75,73,71.5,Medium,1,12.56
677,1677,71,60,88,79,63.9,Medium,0,0.0
678,1678,85,60,74,79,68.0,Medium,1,8.47
679,1679,64,36,59,61,38.6,Low,0,0.0
680,1680,77,60,85,81,60.3,Medium,0,0.0
681,1681,100,80,100,100,81.3,High,1,13.64
682,1682,78,52,72,75,60.9,Medium,0,0.0
683,1683,81,59,81,81,64.3,Medium,0,0.0
684,1684,45,31,35,40,35.4,Low,0,0.0
685,1685,30,30,37,33,31.2,Low,0,0.0
686,1686,83,61,67,75,67.5,Medium,0,0.0
687,1687,64,44,61,62,48.7,Low,0,0.0
688,1688,80,44,61,70,50.7,Low,0,0.0
689,1689,78,63,70,74,67.6,Medium,1,5.32
690,1690,100,76,93,96,79.1,Medium,1,15.32
691,1691,87,63,84,85,67.7,Medium,0,0.0
692,1692,39,48,55,47,51.4,Low,0,0.0
693,1693,100,73,97,98,73.9,Medium,1,8.94
694,1694,86,64,82,84,66.1,Medium,0,0.0
695,1695,55,40,49,52,49.8,Low,0,0.0
696,1696,63,30,45,54,39.2,Low,0,0.0
697,1697,88,78,100,94,73.9,Medium,1,13.43
698,1698,98,65,98,98,65.7,Medium,1,16.39
699,1699,92,80,100,96,81.6,High,1,17.03
700,1700,83,61,87,85,61.6,Medium,1,9.1
701,1701,46,33,53,49,35.8,Low,0,0.0
702,1702,67,43,64,65,48.9,Low,0,0.0
703,1703,76,49,70,73,55.4,Low,0,0.0
704,1704,39,30,37,38,31.8,Low,0,0.0
705,1705,83,69,82,82,64.4,Medium,0,0.0
706,1706,68,40,63,65,45.7,Low,0,0.0
707,1707,59,41,54,56,49.4,Low,0,0.0
708,1708,67,57,69,68,66.7,Medium,1,16.48
709,1709,95,72,92,93,68.9,Medium,1,7.08
710,1710,49,32,51,50,40.1,Low,0,0.0
711,1711,59,49,60,59,51.6,Low,0,0.0
712,1712,48,33,38,43,41.5,Low,0,0.0
713,1713,75,53,69,72,56.9,Low,0,0.0
714,1714,79,46,75,77,45.4,Low,0,0.0
715,1715,91,71,86,88,73.4,Medium,1,13.39
716,1716,86,63,81,83,72.3,Medium,1,13.61
717,1717,62,60,70,66,67.8,Medium,0,0.0
718,1718,73,54,66,69,55.6,Low,0,0.0
719,1719,66,34,64,65,37.2,Low,0,0.0
720,1720,100,78,100,100,76.7,Medium,1,4.24
721,1721,79,50,72,75,51.6,Low,0,0.0
722,1722,72,56,81,76,60.3,Medium,0,0.0
723,1723,48,31,39,43,38.0,Low,0,0.0
724,1724,52,46,50,51,52.5,Low,0,0.0
725,1725,94,79,89,91,79.5,Medium,1,8.08
726,1726,76,66,87,81,66.7,Medium,1,9.11
727,1727,81,82,94,87,82.6,High,1,6.71
728,1728,59,43,58,58,45.2,Low,0,0.0
729,1729,54,63,81,67,63.5,Medium,1,7.97
730,1730,68,49,71,69,51.1,Low,0,0.0
731,1731,91,73,96,93,78.8,Medium,1,7.7
732,1732,98,69,83,90,70.8,Medium,1,17.12
733,1733,41,30,35,38,37.9,Low,0,0.0
734,1734,52,45,58,55,45.1,Low,0,0.0
735,1735,100,82,100,100,82.1,High,1,16.44
736,1736,66,51,60,63,51.2,Low,0,0.0
737,1737,77,61,73,75,69.4,Medium,1,15.8
738,1738,86,74,93,89,74.4,Medium,1,9.45
739,1739,74,78,83,78,79.7,Medium,1,7.93
740,1740,79,66,77,78,68.6,Medium,1,10.92
741,1741,86,65,84,85,69.6,Medium,0,0.0
742,1742,70,53,71,70,58.0,Low,0,0.0
743,1743,89,51,85,87,50.3,Low,0,0.0
744,1744,81,52,73,77,56.5,Low,0,0.0
745,1745,55,32,51,53,38.9,Low,0,0.0
746,1746,80,75,81,80,82.9,High,1,9.72
747,1747,35,38,58,46,35.5,Low,0,0.0
748,1748,63,65,74,68,72.1,Medium,1,16.08
749,1749,76,63,87,81,66.9,Medium,1,16.17
750,1750,87,68,94,90,63.7,Medium,1,11.77
751,1751,55,55,64,59,61.7,Medium,0,0.0
752,1752,54,45,49,51,52.1,Low,0,0.0
753,1753,57,48,58,57,48.3,Low,0,0.0
754,1754,95,73,86,90,79.6,Medium,1,7.41
755,1755,54,64,69,61,72.6,Medium,1,15.92
756,1756,40,45,52,46,52.5,Low,0,0.0
757,1757,82,70,84,83,72.0,Medium,1,5.93
758,1758,45,43,59,52,44.6,Low,0,0.0
759,1759,96,78,100,98,73.8,Medium,0,0.0
760,1760,58,48,65,61,58.2,Low,0,0.0
761,1761,88,74,79,83,77.6,Medium,1,6.29
762,1762,69,40,66,67,41.5,Low,0,0.0
763,1763,77,69,79,78,68.2,Medium,1,6.43
764,1764,84,69,89,86,70.1,Medium,1,6.22
765,1765,48,54,66,57,56.8,Low,0,0.0
766,1766,83,75,81,82,82.4,High,1,8.92
767,1767,100,78,100,100,75.6,Medium,1,8.84
768,1768,91,75,100,95,76.5,Medium,1,5.7
769,1769,79,65,70,74,74.8,Medium,1,12.22
770,1770,80,72,85,82,69.1,Medium,1,13.61
771,1771,63,45,66,64,46.2,Low,0,0.0
772,1772,70,49,60,65,55.9,Low,0,0.0
773,1773,100,78,96,98,77.9,Medium,1,13.2
774,1774,100,83,100,100,83.4,High,1,7.03
775,1775,83,71,82,82,73.3,Medium,1,4.92
776,1776,88,54,77,82,60.8,Medium,0,0.0
777,1777,91,80,100,95,79.9,Medium,1,12.33
778,1778,68,58,65,66,64.9,Medium,1,5.55
779,1779,60,43,59,59,44.9,Low,0,0.0
780,1780,100,83,100,100,78.7,Medium,1,13.14
781,1781,75,47,67,71,45.1,Low,0,0.0
782,1782,100,82,100,100,81.3,High,1,16.09
783,1783,67,57,62,64,58.8,Low,0,0.0
784,1784,60,31,52,56,35.2,Low,0,0.0
785,1785,76,67,78,77,71.5,Medium,1,5.17
786,1786,62,38,49,55,46.6,Low,0,0.0
787,1787,67,53,75,71,54.6,Low,0,0.0
788,1788,76,63,67,71,72.3,Medium,1,4.34
789,1789,88,66,68,78,77.1,Medium,1,10.64
790,1790,98,80,100,99,79.1,Medium,1,17.07
791,1791,77,47,66,71,51.4,Low,0,0.0
792,1792,100,71,83,91,77.8,Medium,1,10.83
793,1793,81,73,76,78,79.7,Medium,1,7.46
794,1794,41,39,60,50,41.9,Low,0,0.0
795,1795,93,82,100,96,82.2,High,1,9.86
796,1796,88,63,85,86,64.5,Medium,0,0.0
797,1797,67,47,53,60,51.4,Low,0,0.0
798,1798,64,52,63,63,48.1,Low,0,0.0
799,1799,90,78,97,93,73.0,Medium,1,12.84
800,1800,56,40,57,56,43.7,Low,0,0.0
801,1801,72,43,59,65,48.0,Low,0,0.0
802,1802,48,30,46,47,38.9,Low,0,0.0
803,1803,71,48,64,67,55.3,Low,1,17.95
804,1804,95,69,86,90,69.4,Medium,1,11.61
805,1805,82,64,72,77,68.5,Medium,1,8.94
806,1806,87,59,83,85,58.3,Low,0,0.0
807,1807,72,61,81,76,56.6,Low,0,0.0
808,1808,84,68,85,84,67.4,Medium,1,12.57
809,1809,64,39,64,64,42.2,Low,0,0.0
810,1810,57,52,72,64,52.4,Low,0,0.0
811,1811,67,38,49,58,47.7,Low,0,0.0
812,1812,45,35,52,48,38.6,Low,0,0.0
813,1813,92,79,89,90,80.8,High,1,16.97
814,1814,75,42,67,71,52.1,Low,0,0.0
815,1815,63,44,74,68,50.4,Low,0,0.0
816,1816,64,39,71,67,41.1,Low,0,0.0
817,1817,79,53,75,77,56.9,Low,0,0.0
818,1818,84,74,88,86,78.7,Medium,1,5.42
819,1819,100,85,96,98,84.1,High,1,9.69
820,1820,63,45,62,62,46.9,Low,0,0.0
821,1821,84,74,88,86,77.0,Medium,1,4.98
822,1822,62,38,58,60,45.8,Low,0,0.0
823,1823,73,54,71,72,55.1,Low,0,0.0
824,1824,71,60,78,74,64.8,Medium,1,13.69
825,1825,72,43,72,72,42.3,Low,0,0.0
826,1826,89,76,93,91,78.8,Medium,1,16.66
827,1827,60,55,78,69,57.7,Low,0,0.0
828,1828,78,48,79,78,49.3,Low,0,0.0
829,1829,88,62,78,83,61.6,Medium,1,6.83
830,1830,78,57,83,80,56.8,Low,0,0.0
831,1831,44,38,49,46,41.0,Low,0,0.0
832,1832,81,65,75,78,70.5,Medium,1,12.79
833,1833,87,73,93,90,79.4,Medium,1,16.23
834,1834,82,58,74,78,59.4,Low,0,0.0
835,1835,79,66,77,78,68.6,Medium,1,14.29
836,1836,92,83,96,94,79.6,Medium,1,6.81
837,1837,77,42,67,72,45.2,Low,0,0.0
838,1838,90,77,94,92,77.8,Medium,1,11.9
839,1839,53,45,58,55,51.3,Low,0,0.0
840,1840,65,46,61,63,55.9,Low,0,0.0
841,1841,71,47,53,62,49.9,Low,0,0.0
842,1842,80,57,86,83,59.6,Low,0,0.0
843,1843,62,32,47,54,43.5,Low,0,0.0
844,1844,73,52,59,66,62.7,Medium,1,14.1
845,1845,88,66,77,82,68.9,Medium,0,0.0
846,1846,82,65,88,85,66.7,Medium,1,16.51
847,1847,40,30,43,41,33.2,Low,0,0.0
848,1848,65,41,69,67,39.0,Low,0,0.0
849,1849,87,51,75,81,55.0,Low,0,0.0
850,1850,74,69,75,74,77.2,Medium,1,12.44
851,1851,68,44,68,68,43.0,Low,0,0.0
852,1852,88,82,95,91,80.7,High,1,12.85
853,1853,65,42,66,65,44.6,Low,0,0.0
854,1854,70,55,68,69,59.7,Low,0,0.0
855,1855,62,47,57,59,51.2,Low,0,0.0
856,1856,89,75,95,92,75.5,Medium,1,15.47
857,1857,64,47,66,65,52.0,Low,0,0.0
858,1858,49,34,60,54,37.6,Low,0,0.0
859,1859,90,72,89,89,75.3,Medium,1,14.0
860,1860,78,75,91,84,79.4,Medium,1,12.59
861,1861,66,54,80,73,57.3,Low,0,0.0
862,1862,84,57,76,80,54.1,Low,0,0.0
863,1863,87,65,85,86,70.4,Medium,0,0.0
864,1864,67,54,66,66,52.4,Low,0,0.0
865,1865,66,44,60,63,50.5,Low,0,0.0
866,1866,87,74,93,90,70.3,Medium,1,5.17
867,1867,88,85,100,94,85.2,High,1,10.08
868,1868,90,75,100,95,79.9,Medium,1,8.24
869,1869,100,73,100,100,74.7,Medium,1,4.8
870,1870,50,32,47,48,43.5,Low,0,0.0
871,1871,95,63,98,96,57.9,Low,0,0.0
872,1872,80,47,72,76,50.4,Low,0,0.0
873,1873,73,57,72,72,60.0,Medium,0,0.0
874,1874,75,46,64,69,42.5,Low,0,0.0
875,1875,69,50,73,71,46.5,Low,0,0.0
876,1876,78,45,62,70,49.3,Low,0,0.0
877,1877,62,46,69,65,45.3,Low,0,0.0
878,1878,79,67,88,83,68.9,Medium,1,6.21
879,1879,75,54,77,76,58.5,Low,0,0.0
880,1880,76,59,83,79,64.7,Medium,1,12.15
881,1881,61,50,69,65,47.9,Low,0,0.0
882,1882,63,37,61,62,41.1,Low,0,0.0
883,1883,88,54,77,82,55.3,Low,0,0.0
884,1884,48,49,61,54,51.0,Low,0,0.0
885,1885,63,57,72,67,59.5,Low,0,0.0
886,1886,78,63,76,77,72.1,Medium,1,8.04
887,1887,48,52,63,55,56.5,Low,0,0.0
888,1888,55,49,61,58,48.1,Low,0,0.0
889,1889,77,55,72,74,60.3,Medium,0,0.0
890,1890,39,40,59,49,44.7,Low,0,0.0
891,1891,77,52,73,75,50.3,Low,0,0.0
892,1892,78,51,80,79,53.8,Low,0,0.0
893,1893,85,69,79,82,68.1,Medium,1,7.61
894,1894,80,58,88,84,54.1,Low,0,0.0
895,1895,47,38,58,52,45.6,Low,0,0.0
896,1896,92,67,89,90,72.1,Medium,1,13.96
897,1897,76,71,83,79,74.0,Medium,0,0.0
898,1898,100,70,88,94,66.9,Medium,1,14.42
899,1899,88,62,87,87,59.6,Low,0,0.0
900,1900,75,55,79,77,57.4,Low,0,0.0
901,1901,63,35,67,65,41.6,Low,0,0.0
902,1902,55,39,61,58,41.7,Low,0,0.0
903,1903,66,53,75,70,55.3,Low,0,0.0
904,1904,86,76,92,89,79.3,Medium,1,4.81
905,1905,62,32,54,58,39.1,Low,0,0.0
906,1906,66,53,65,65,58.9,Low,0,0.0
907,1907,78,46,78,78,46.3,Low,0,0.0
908,1908,78,65,92,85,62.2,Medium,0,0.0
909,1909,94,78,100,97,80.0,High,1,17.16
910,1910,61,59,77,69,64.1,Medium,0,0.0
911,1911,89,66,83,86,76.0,Medium,1,13.41
912,1912,84,73,90,87,75.5,Medium,1,14.97
913,1913,68,58,75,71,60.0,Medium,1,10.4
914,1914,84,79,92,88,78.8,Medium,1,4.41
915,1915,74,60,64,69,61.5,Medium,1,11.31
916,1916,43,43,49,46,46.5,Low,0,0.0
917,1917,65,47,66,65,53.4,Low,0,0.0
918,1918,62,45,58,60,50.5,Low,0,0.0
919,1919,91,80,100,95,74.8,Medium,1,8.35
920,1920,66,39,64,65,41.1,Low,0,0.0
921,1921,80,76,87,83,74.1,Medium,1,13.31
922,1922,88,74,92,90,73.8,Medium,1,14.72
923,1923,65,43,65,65,48.9,Low,0,0.0
924,1924,66,54,81,73,55.4,Low,0,0.0
925,1925,85,41,65,75,46.5,Low,0,0.0
926,1926,82,66,73,77,68.1,Medium,1,12.26
927,1927,79,63,85,82,64.6,Medium,1,14.27
928,1928,62,37,52,57,42.2,Low,0,0.0
929,1929,85,57,73,79,57.7,Low,0,0.0
930,1930,74,61,84,79,60.2,Medium,0,0.0
931,1931,46,51,61,53,58.8,Low,0,0.0
932,1932,74,71,87,80,75.3,Medium,1,4.94
933,1933,72,53,74,73,55.5,Low,0,0.0
934,1934,78,74,96,87,73.1,Medium,1,10.82
935,1935,63,48,69,66,51.1,Low,0,0.0
936,1936,83,63,77,80,72.0,Medium,0,0.0
937,1937,81,58,75,78,60.7,Medium,0,0.0
938,1938,49,42,61,55,46.7,Low,0,0.0
939,1939,52,50,65,58,57.5,Low,0,0.0
940,1940,49,38,58,53,43.1,Low,0,0.0
941,1941,68,49,71,69,50.9,Low,0,0.0
942,1942,93,78,92,92,80.9,High,1,5.34
943,1943,73,49,71,72,53.1,Low,0,0.0
944,1944,80,53,75,77,60.6,Medium,0,0.0
945,1945,68,54,63,65,66.2,Medium,0,0.0
946,1946,79,55,78,78,54.4,Low,0,0.0
947,1947,76,53,79,77,55.6,Low,1,15.2
948,1948,99,71,96,97,72.5,Medium,0,0.0
949,1949,93,59,83,88,63.7,Medium,0,0.0
950,1950,94,85,97,95,80.7,High,1,6.3
951,1951,100,70,91,95,72.5,Medium,1,10.84
952,1952,75,52,87,81,48.2,Low,0,0.0
953,1953,82,65,89,85,62.8,Medium,1,12.59
954,1954,65,43,54,59,49.6,Low,0,0.0
955,1955,73,62,82,77,64.3,Medium,1,9.41
956,1956,62,47,72,67,49.0,Low,0,0.0
957,1957,98,71,97,97,72.7,Medium,1,5.89
958,1958,71,58,89,80,55.7,Low,0,0.0
959,1959,80,65,84,82,67.0,Medium,1,15.56
960,1960,69,52,73,71,58.1,Low,0,0.0
961,1961,84,72,85,84,77.8,Medium,1,9.26
962,1962,83,56,71,77,60.2,Medium,1,10.54
963,1963,100,78,100,100,74.3,Medium,1,17.14
964,1964,93,77,98,95,75.6,Medium,1,10.86
965,1965,78,57,77,77,55.5,Low,0,0.0
966,1966,88,68,95,91,68.4,Medium,1,15.2
967,1967,93,79,94,93,82.7,High,1,14.97
968,1968,75,48,68,71,46.2,Low,0,0.0
969,1969,60,55,79,69,54.4,Low,1,5.43
970,1970,85,68,91,88,68.4,Medium,1,7.52
971,1971,56,54,67,61,58.5,Low,0,0.0
972,1972,57,33,52,54,41.6,Low,0,0.0
973,1973,44,30,37,40,36.4,Low,0,0.0
974,1974,62,54,67,64,50.1,Low,0,0.0
975,1975,71,43,54,62,50.8,Low,0,0.0
976,1976,95,67,89,92,70.8,Medium,1,10.45
977,1977,69,65,71,70,64.4,Medium,0,0.0
978,1978,63,61,67,65,68.5,Medium,1,12.66
979,1979,88,72,88,88,75.9,Medium,1,6.86
980,1980,64,38,54,59,42.4,Low,0,0.0
981,1981,92,68,87,89,71.4,Medium,1,5.45
982,1982,95,77,95,95,79.0,Medium,1,10.34
983,1983,80,52,76,78,50.2,Low,0,0.0
984,1984,54,34,41,47,42.4,Low,0,0.0
985,1985,42,30,45,43,33.3,Low,0,0.0
986,1986,64,46,68,66,42.4,Low,0,0.0
987,1987,87,64,82,84,68.7,Medium,0,0.0
988,1988,75,60,74,74,61.6,Medium,0,0.0
989,1989,86,62,89,87,58.9,Low,0,0.0
990,1990,65,47,66,65,49.8,Low,0,0.0
991,1991,96,65,91,93,66.6,Medium,1,16.37
992,1992,59,42,57,58,48.4,Low,1,15.69
993,1993,56,42,66,61,39.8,Low,0,0.0
994,1994,66,36,58,62,39.0,Low,0,0.0
995,1995,90,65,84,87,67.3,Medium,1,8.73
996,1996,49,38,52,50,43.0,Low,0,0.0
997,1997,73,56,74,73,57.2,Low,1,9.74
998,1998,57,66,86,71,70.0,Medium,1,4.06
999,1999,61,42,60,60,44.6,Low,0,0.0
1000,2000,72,61,76,74,62.8,Medium,0,0.0
1001,2001,100,75,100,100,76.3,Medium,1,13.01
1002,2002,77,80,86,81,81.7,High,1,5.37
1003,2003,67,53,75,71,55.4,Low,0,0.0
1004,2004,91,66,87,89,69.8,Medium,0,0.0
1005,2005,92,70,89,90,70.2,Medium,1,5.76
1006,2006,70,63,74,72,63.2,Medium,1,4.27
1007,2007,67,57,69,68,61.1,Medium,1,7.67
1008,2008,55,40,49,52,47.9,Low,0,0.0
1009,2009,81,65,85,83,71.0,Medium,1,16.54
1010,2010,90,71,87,88,76.6,Medium,1,5.52
1011,2011,88,61,72,80,67.4,Medium,1,6.02
1012,2012,63,37,53,58,45.7,Low,0,0.0
1013,2013,68,44,64,66,43.3,Low,0,0.0
1014,2014,81,49,71,76,46.8,Low,0,0.0
1015,2015,100,64,92,96,68.6,Medium,1,15.65
1016,2016,100,72,98,99,71.6,Medium,1,16.14
1017,2017,86,73,96,91,76.2,Medium,1,8.32
1018,2018,37,30,36,36,34.7,Low,0,0.0
1019,2019,81,54,77,79,54.3,Low,0,0.0
1020,2020,65,49,66,65,56.1,Low,0,0.0
1021,2021,90,69,92,91,70.4,Medium,1,15.38
1022,2022,78,43,66,72,41.1,Low,0,0.0
1023,2023,89,63,80,84,62.6,Medium,1,7.05
1024,2024,62,51,67,64,58.3,Low,0,0.0
1025,2025,77,54,76,76,52.5,Low,0,0.0
1026,2026,67,46,65,66,51.7,Low,0,0.0
1027,2027,73,46,75,74,45.4,Low,0,0.0
1028,2028,73,61,80,76,64.4,Medium,1,7.45
1029,2029,58,43,59,58,46.2,Low,0,0.0
1030,2030,62,49,67,64,52.4,Low,0,0.0
1031,2031,93,75,95,94,76.0,Medium,1,9.58
1032,2032,87,61,80,83,65.1,Medium,1,10.49
1033,2033,89,63,85,87,69.9,Medium,1,8.36
1034,2034,70,56,70,70,61.5,Medium,0,0.0
1035,2035,74,47,76,75,48.9,Low,0,0.0
1036,2036,65,39,60,62,49.5,Low,0,0.0
1037,2037,65,45,68,66,50.7,Low,0,0.0
1038,2038,63,49,56,59,56.2,Low,0,0.0
1039,2039,98,63,85,91,64.3,Medium,1,4.53
1040,2040,71,74,78,74,76.1,Medium,1,16.09
1041,2041,54,55,59,56,63.1,Medium,0,0.0
1042,2042,86,69,79,82,75.6,Medium,1,4.65
1043,2043,50,30,54,52,32.6,Low,0,0.0
1044,2044,80,50,72,76,53.4,Low,0,0.0
1045,2045,73,54,77,75,57.6,Low,0,0.0
1046,2046,68,59,71,69,61.6,Medium,1,8.4
1047,2047,53,32,47,50,39.3,Low,0,0.0
1048,2048,73,73,86,79,71.5,Medium,1,13.19
1049,2049,73,65,70,71,66.5,Medium,1,12.97
1050,2050,93,71,100,96,67.0,Medium,0,0.0
1051,2051,76,61,80,78,62.6,Medium,0,0.0
1052,2052,89,63,85,87,60.7,Medium,0,0.0
1053,2053,98,78,96,97,83.5,High,1,6.22
